id_evaluacion,id_cliente,fecha_evaluacion,score_crediticio,ingresos_mensuales,deuda_total,ratio_endeudamiento,num_impagos_12m,utilizacion_credito_pct,nivel_riesgo,probabilidad_impago
342,94,2026-06-30,571,1517.43,19550.76,107.37,0,27.68,alto,0.79494
343,95,2025-09-30,796,1692.86,29886.65,120,0,29.75,medio,0.18287
344,95,2025-12-31,812,1692.86,7854.28,38.66,0,60.97,bajo,0.02478
345,95,2026-03-31,833,1692.86,9673.29,47.62,0,3.46,bajo,0.02228
346,95,2026-06-30,815,1692.86,1412.04,6.95,0,29.06,bajo,0.02349
347,96,2025-09-30,742,3261.95,44555.87,113.83,0,61.68,alto,0.22083
348,96,2025-12-31,756,3261.95,9876.02,25.23,0,24.36,bajo,0.06571
349,96,2026-03-31,729,3261.95,49299.31,120,0,44.5,alto,0.25306
350,96,2026-06-30,714,3261.95,37074.53,94.71,0,53.26,alto,0.23057
351,97,2025-09-30,688,2594.92,29964.09,96.23,1,0,alto,0.3224
352,97,2025-12-31,687,2594.92,17738.03,56.96,1,0,alto,0.24674
353,97,2026-03-31,689,2594.92,23142.42,74.32,1,24.92,alto,0.27575
354,97,2026-06-30,681,2594.92,21126.32,67.85,1,9.9,alto,0.28639
355,98,2025-09-30,535,1092.17,831.68,6.35,0,74.3,alto,0.79635
356,98,2025-12-31,553,1092.17,2286.43,17.45,0,29.27,alto,0.73815
357,98,2026-03-31,531,1092.17,18609.27,120,0,45.9,alto,0.95
358,98,2026-06-30,536,1092.17,3246.11,24.77,0,31.62,alto,0.79339
359,99,2025-09-30,749,2800.76,33954.63,101.03,0,43.88,medio,0.18602
360,99,2025-12-31,772,2800.76,44393.82,120,0,11.25,medio,0.19995
361,99,2026-03-31,750,2800.76,31762.83,94.51,0,47.09,medio,0.17175
362,99,2026-06-30,741,2800.76,31070.59,92.45,0,27.16,medio,0.17946
363,100,2025-09-30,698,3213.5,8832.4,22.9,0,25.18,medio,0.16798
364,100,2025-12-31,721,3213.5,4893.56,12.69,0,0,medio,0.11731
365,100,2026-03-31,716,3213.5,5254.04,13.62,0,41.7,medio,0.12705
366,100,2026-06-30,732,3213.5,11174.69,28.98,0,28.49,medio,0.09813
367,101,2025-09-30,562,1070.21,16330.9,120,0,22.21,alto,0.85531
368,101,2025-12-31,585,1070.21,6458.31,50.29,0,26.87,alto,0.6223
369,101,2026-03-31,584,1070.21,13764.77,107.18,0,41.51,alto,0.74039
370,101,2026-06-30,588,1070.21,1570.54,12.23,0,44.07,alto,0.59869
371,102,2025-09-30,669,1229.65,16147.48,109.43,0,43.85,alto,0.38375
372,102,2025-12-31,699,1229.65,16047.48,108.75,0,33.1,alto,0.29296
373,102,2026-03-31,651,1229.65,89.09,0.6,0,23.33,alto,0.32181
374,102,2026-06-30,709,1229.65,1561.99,10.59,0,55.36,medio,0.14185
375,103,2025-09-30,714,1547.64,4107.71,22.12,0,1.71,medio,0.13114
376,103,2025-12-31,740,1547.64,23256.19,120,0,18.55,alto,0.23599
377,103,2026-03-31,721,1547.64,18111.17,97.52,0,46.97,alto,0.22235
378,103,2026-06-30,719,1547.64,1133.77,6.1,0,35.1,medio,0.12113
379,104,2025-09-30,661,2571.53,41233.36,120,0,74.8,alto,0.43348
380,104,2025-12-31,690,2571.53,24167.76,78.32,0,24.31,alto,0.25594
381,104,2026-03-31,641,2571.53,20331.78,65.89,0,64.62,alto,0.40448
382,104,2026-06-30,680,2571.53,27311.71,88.51,0,35.24,alto,0.3058
383,105,2025-09-30,666,2199.47,32714.7,120,0,48.94,alto,0.41538
384,105,2025-12-31,653,2199.47,31556.15,119.56,0,47.09,alto,0.46305
385,105,2026-03-31,671,2199.47,17490.3,66.27,0,4.76,alto,0.29057
386,105,2026-06-30,664,2199.47,34017.13,120,0,83.95,alto,0.42253
387,106,2025-09-30,602,2516.83,14303.61,47.36,0,27.9,alto,0.54102
388,106,2025-12-31,604,2516.83,34393.11,113.88,0,38.1,alto,0.665
389,106,2026-03-31,615,2516.83,15528.19,51.41,0,13.46,alto,0.49012
390,106,2026-06-30,588,2516.83,11660.7,38.61,0,68.77,alto,0.59869
391,107,2025-09-30,722,2466.3,41285.07,120,0,60.63,alto,0.26544
392,107,2025-12-31,739,2466.3,5248.86,17.74,0,22.53,medio,0.08743
393,107,2026-03-31,767,2466.3,38213.5,120,0,44.1,medio,0.20445
394,107,2026-06-30,739,2466.3,16076.81,54.32,0,33.98,medio,0.10607
395,108,2025-09-30,769,3066.25,42792.46,116.3,0,0,medio,0.1952
396,108,2025-12-31,779,3066.25,1438.64,3.91,0,51.35,bajo,0.04425
397,108,2026-03-31,769,3066.25,41211.52,112.0,0,36.7,medio,0.18661
398,108,2026-06-30,794,3066.25,41335.99,112.34,0,55.88,medio,0.16873
399,109,2025-09-30,650,1716.0,15247.89,74.05,0,50.22,alto,0.38389
400,109,2025-12-31,672,1716.0,17212.52,83.59,0,70.59,alto,0.32184
401,109,2026-03-31,689,1716.0,17702.8,85.97,0,6.21,alto,0.27405
402,109,2026-06-30,683,1716.0,12882.11,62.56,0,14.37,alto,0.24473
403,110,2025-09-30,761,700,9377.68,111.64,0,10.98,medio,0.19362
404,110,2025-12-31,760,700,1402.13,16.69,0,24.2,bajo,0.06138
405,110,2026-03-31,733,700,4072.38,48.48,0,33.19,medio,0.10349
406,110,2026-06-30,731,700,2035.67,24.23,0,0,medio,0.09975
407,111,2026-06-30,803,1496.29,14352.52,79.93,0,18.19,medio,0.09892
408,112,2025-09-30,698,1024.5,7929.78,64.5,0,37.33,medio,0.20698
409,112,2025-12-31,673,1024.5,7469.04,60.75,0,69.24,alto,0.27283
410,112,2026-03-31,693,1024.5,14140.0,115.02,0,25.48,alto,0.3211
411,112,2026-06-30,685,1024.5,10548.0,85.8,0,50.64,alto,0.28525
412,113,2025-09-30,732,1458.99,4401.48,25.14,0,32.72,medio,0.09813
413,113,2025-12-31,710,1458.99,10763.92,61.48,0,38.42,medio,0.17261
414,113,2026-03-31,685,1458.99,10243.34,58.51,0,20.54,alto,0.23066
415,113,2026-06-30,725,1458.99,22483.77,120,0,48.47,alto,0.25998
416,114,2025-09-30,844,4031.37,1837.18,3.8,0,10.74,bajo,0.014
417,114,2025-12-31,834,4031.37,71226.99,120,0,76.2,medio,0.16675
418,114,2026-03-31,840,4031.37,46272.65,95.65,0,24.9,medio,0.11634
419,114,2026-06-30,812,4031.37,61699.72,120,0,38.47,medio,0.17478
420,115,2025-12-31,587,1135.78,18179.28,120,0,21.26,alto,0.75305
421,115,2026-03-31,637,1135.78,19953.48,120,0,61.99,alto,0.52968
422,115,2026-06-30,604,1135.78,7865.64,57.71,0,91.96,alto,0.55267
423,116,2025-09-30,830,1567.17,15701.19,83.49,0,43.96,medio,0.09497
424,116,2025-12-31,870,1567.17,15384.05,81.8,0,44.18,medio,0.08238
425,116,2026-03-31,828,1567.17,3841.64,20.43,0,19.47,bajo,0.01864
426,116,2026-06-30,843,1567.17,3582.27,19.05,0,30.39,bajo,0.01425
427,117,2025-09-30,640,2329.6,12119.78,43.35,0,14.43,alto,0.36692
428,117,2025-12-31,700,2329.6,25820.02,92.36,0,68.73,alto,0.25768
429,117,2026-03-31,690,2329.6,17031.64,60.92,0,70.75,alto,0.22115
430,117,2026-06-30,667,2329.6,35460.95,120,0,45.24,alto,0.41185
431,118,2025-09-30,644,1593.14,11071.3,57.91,0,28.93,alto,0.37602
432,118,2025-12-31,628,1593.14,1254.04,6.56,0,16.13,alto,0.4189
433,118,2026-03-31,675,1593.14,284.2,1.49,0,49.28,alto,0.23473
434,118,2026-06-30,648,1593.14,13946.94,72.95,0,51.1,alto,0.38974
435,119,2025-09-30,705,1051.48,10885.84,86.27,1,47.83,alto,0.25848
436,119,2025-12-31,700,1051.48,20986.15,120,1,86.66,alto,0.33796
437,119,2026-03-31,683,1051.48,13570.82,107.55,1,65.06,alto,0.35972
438,119,2026-06-30,691,1051.48,10893.2,86.33,1,30.61,alto,0.29419
439,120,2025-09-30,660,1801.64,13807.11,63.86,0,29.35,alto,0.32491
440,120,2025-12-31,690,1801.64,850.03,3.93,0,43.19,medio,0.1893
441,120,2026-03-31,702,1801.64,24838.06,114.89,0,37.19,alto,0.29783
442,120,2026-06-30,706,1801.64,22909.04,105.96,0,28.88,alto,0.27055
443,121,2025-09-30,900,4132.98,46654.87,94.07,0,63.63,medio,0.10324
444,121,2025-12-31,892,4132.98,56529.32,113.98,0,0,medio,0.14386
445,121,2026-03-31,883,4132.98,16943.52,34.16,0,50.47,bajo,0.00694
446,121,2026-06-30,863,4132.98,30469.86,61.44,0,42.52,bajo,0.04282
447,122,2025-09-30,703,1814.71,21148.16,97.11,0,16.51,alto,0.25988
448,122,2025-12-31,722,1814.71,17654.91,81.07,0,38.78,medio,0.18758
449,122,2026-03-31,654,1814.71,8319.15,38.2,0,0,alto,0.31003
450,122,2026-06-30,693,1814.71,22197.19,101.93,0,43.16,alto,0.29494
451,123,2025-09-30,684,966.7,3044.41,26.24,0,21.83,medio,0.20661
452,123,2025-12-31,686,966.7,5135.55,44.27,0,56.68,medio,0.20072
453,123,2026-03-31,709,966.7,15053.07,120,0,58.46,alto,0.29185
454,123,2026-06-30,663,966.7,10487.9,90.41,0,46.21,alto,0.36697
455,124,2026-06-30,764,1988.65,13819.76,57.91,0,1.52,medio,0.08315
456,125,2025-09-30,739,1128.28,8910.07,65.81,0,15.38,medio,0.12904
457,125,2025-12-31,741,1128.28,18095.77,120,0,63.93,alto,0.23457
458,125,2026-03-31,739,1128.28,11060.16,81.69,0,55.53,medio,0.1608
459,125,2026-06-30,737,1128.28,18201.13,120,0,41.38,alto,0.24037
460,126,2025-09-30,685,1760.39,4479.26,21.2,0,27.93,medio,0.20365
461,126,2025-12-31,642,1760.39,26393.15,120,0,23.73,alto,0.50851
462,126,2026-03-31,653,1760.39,14884.09,70.46,0,53.56,alto,0.36484
463,126,2026-06-30,689,1760.39,25174.29,119.17,0,20.77,alto,0.34045
464,127,2025-09-30,797,2233.34,15365.41,57.33,0,58.74,bajo,0.05696
465,127,2025-12-31,824,2233.34,13029.25,48.62,0,50.51,bajo,0.02725
466,127,2026-03-31,818,2233.34,22002.27,82.1,0,35.76,medio,0.09647
467,127,2026-06-30,831,2233.34,32846.64,120,0,74.84,medio,0.16767
468,128,2025-09-30,737,3047.53,20396.82,55.77,0,46.02,medio,0.11192
469,128,2025-12-31,762,3047.53,6715.07,18.36,0,67.64,bajo,0.05932
470,128,2026-03-31,727,3047.53,45867.29,120,0,85.8,alto,0.25647
471,128,2026-06-30,728,3047.53,32723.15,89.48,0,62.38,medio,0.19372
472,129,2025-12-31,589,2969.1,18416.92,51.69,0,59.86,alto,0.60769
473,129,2026-03-31,585,2969.1,27259.07,76.51,0,29.04,alto,0.67473
474,129,2026-06-30,558,2969.1,21713.42,60.94,0,24.17,alto,0.75209
475,130,2025-09-30,694,1055.76,242.96,1.92,0,0,medio,0.17839
476,130,2025-12-31,700,1055.76,14368.63,113.41,0,23.42,alto,0.29979
477,130,2026-03-31,719,1055.76,1631.87,12.88,0,8.55,medio,0.12113
478,130,2026-06-30,726,1055.76,11010.47,86.91,0,45.64,medio,0.19203
479,131,2025-09-30,698,2079.52,16487.93,66.07,0,50.9,medio,0.21013
480,131,2025-12-31,667,2079.52,28645.87,114.79,0,42.12,alto,0.40144
481,131,2026-03-31,643,2079.52,17490.81,70.09,0,24.46,alto,0.40453
482,131,2026-06-30,682,2079.52,13035.94,52.24,0,31.95,alto,0.22712
483,132,2025-09-30,651,4004.85,35191.49,73.23,0,53.89,alto,0.37827
484,132,2025-12-31,655,4004.85,13577.73,28.25,0,58.55,alto,0.30615
485,132,2026-03-31,664,4004.85,9364.43,19.49,0,41.57,alto,0.27253
486,132,2026-06-30,690,4004.85,60282.55,120,0,33.06,alto,0.3393
487,133,2025-09-30,622,1630.34,21787.94,111.37,2,32.29,alto,0.6284
488,133,2025-12-31,635,1630.34,17127.73,87.55,2,69.72,alto,0.52337
489,133,2026-03-31,624,1630.34,12379.13,63.27,2,86.55,alto,0.52325
490,133,2026-06-30,640,1630.34,8099.05,41.4,2,85.87,alto,0.41692
491,134,2025-12-31,725,1861.39,13447.76,60.2,0,29.63,medio,0.14039
492,134,2026-03-31,742,1861.39,31701.4,120,0,34.42,alto,0.23317
493,134,2026-06-30,700,1861.39,2686.23,12.03,0,47.58,medio,0.16296
494,135,2025-12-31,816,1157.24,7690.24,55.38,0,50.23,bajo,0.04384
495,135,2026-03-31,766,1157.24,5376.19,38.71,0,11.26,bajo,0.05539
496,135,2026-06-30,807,1157.24,5116.12,36.84,0,66.73,bajo,0.02707
497,136,2025-09-30,840,2770.87,45551.95,120,2,51.36,medio,0.21504
498,136,2025-12-31,825,2770.87,20602.75,61.96,2,47.38,medio,0.10359
499,136,2026-03-31,794,2770.87,41744.93,120,2,37.29,alto,0.23404
500,136,2026-06-30,798,2770.87,45796.23,120,2,85.45,alto,0.23173
501,137,2025-09-30,736,2062.39,26061.61,105.31,0,36.25,medio,0.21249
502,137,2025-12-31,799,2062.39,27795.79,112.31,0,35.62,medio,0.1658
503,137,2026-03-31,770,2062.39,10699.39,43.23,0,2.33,bajo,0.05171
504,137,2026-06-30,748,2062.39,3574.69,14.44,0,30.48,bajo,0.07522
505,138,2025-09-30,754,2532.91,42241.26,120,0,44.29,medio,0.21798
506,138,2025-12-31,765,2532.91,32342.61,106.41,0,19.14,medio,0.17917
507,138,2026-03-31,763,2532.91,40887.18,120,0,19.89,medio,0.20831
508,138,2026-06-30,745,2532.91,42668.35,120,0,15.31,alto,0.22911
509,139,2025-12-31,755,1794.04,15606.42,72.49,0,20.16,medio,0.12182
510,139,2026-03-31,753,1794.04,7864.63,36.53,0,65.82,bajo,0.06914
511,139,2026-06-30,797,1794.04,25049.05,116.35,0,43.77,medio,0.175
512,140,2025-09-30,794,2234.74,18514.4,69.04,0,0,medio,0.08212
513,140,2025-12-31,788,2234.74,27865.94,103.91,0,23.12,medio,0.15564
514,140,2026-03-31,798,2234.74,16428.65,61.26,0,25.47,bajo,0.06426
515,140,2026-06-30,750,2234.74,10703.72,39.91,0,41.12,bajo,0.07273
516,141,2025-09-30,711,2337.57,15103.41,53.84,0,33.5,medio,0.15517
517,141,2025-12-31,716,2337.57,10373.73,36.98,0,16.45,medio,0.12705
518,141,2026-03-31,743,2337.57,19176.73,68.36,0,33.78,medio,0.12853
519,141,2026-06-30,764,2337.57,28408.9,101.28,0,30.71,medio,0.16988
520,142,2025-09-30,673,1652.2,24439.46,120,0,44.73,alto,0.39132
521,142,2025-12-31,668,1652.2,9378.82,47.3,0,27.4,alto,0.26296
522,142,2026-03-31,657,1652.2,26.02,0.13,0,53.89,alto,0.29848
523,142,2026-06-30,672,1652.2,15399.51,77.67,0,68.03,alto,0.31001
524,143,2025-09-30,811,2432.69,19919.04,68.23,0,57.97,bajo,0.07169
525,143,2025-12-31,787,2432.69,25535.98,87.48,0,64.73,medio,0.12344
526,143,2026-03-31,789,2432.69,30940.41,105.99,0,29.9,medio,0.15914
527,143,2026-06-30,783,2432.69,695.0,2.38,0,33.14,bajo,0.04127
528,144,2025-09-30,670,1357.27,15192.82,93.28,0,32.45,alto,0.34801
529,144,2025-12-31,706,1357.27,12632.64,77.56,0,33.72,medio,0.21374
530,144,2026-03-31,694,1357.27,21889.22,120,0,59.32,alto,0.32839
531,144,2026-06-30,692,1357.27,19455.5,119.45,0,57.85,alto,0.33269
532,145,2025-09-30,786,1153.47,3214.94,23.23,0,24.97,bajo,0.03917
533,145,2025-12-31,815,1153.47,179.21,1.29,0,23.75,bajo,0.02349
534,145,2026-03-31,799,1153.47,8434.62,60.94,0,64.61,bajo,0.06305
535,145,2026-06-30,794,1153.47,20064.79,120,0,22.22,medio,0.18404
536,146,2025-09-30,649,1727.55,6514.09,31.42,0,38.74,alto,0.3298
537,146,2025-12-31,661,1727.55,12336.77,59.51,0,54.48,alto,0.3125
538,146,2026-03-31,671,1727.55,5191.66,25.04,0,29.52,alto,0.24804
539,146,2026-06-30,647,1727.55,27511.4,120,0,5.37,alto,0.48789
540,147,2025-09-30,860,2885.38,6897.72,19.92,0,35.85,bajo,0.0105
541,147,2025-12-31,883,2885.38,31124.36,89.89,0,73.57,medio,0.09672
542,147,2026-03-31,860,2885.38,51545.5,120,0,6.25,medio,0.1605
543,147,2026-06-30,830,2885.38,16001.81,46.22,0,32.78,bajo,0.02042
544,148,2025-09-30,657,1763.32,17457.48,82.5,2,30.58,alto,0.42349
545,148,2025-12-31,658,1763.32,28285.87,120,2,55.27,alto,0.49469
546,148,2026-03-31,643,1763.32,24113.65,113.96,2,69.95,alto,0.54226
547,148,2026-06-30,634,1763.32,29638.97,120,2,76.91,alto,0.59261
548,149,2025-09-30,688,2252.59,25859.74,95.67,0,40.98,alto,0.29628
549,149,2025-12-31,697,2252.59,13791.22,51.02,0,41.46,medio,0.18258
550,149,2026-03-31,726,2252.59,10649.09,39.4,0,33.6,medio,0.10822
551,149,2026-06-30,700,2252.59,5593.82,20.69,0,34.88,medio,0.16296
552,150,2025-09-30,716,2318.61,21267.23,76.44,0,5.8,medio,0.18993
553,150,2025-12-31,729,2318.61,30703.9,110.35,0,14.62,alto,0.23377
554,150,2026-03-31,736,2318.61,28771.54,103.41,0,54.63,medio,0.20869
555,150,2026-06-30,732,2318.61,31861.26,114.51,0,33.41,alto,0.23715
556,151,2025-09-30,598,707.92,3633.78,42.78,0,49.18,alto,0.55433
557,151,2025-12-31,559,707.92,5239.89,61.68,0,23.17,alto,0.74989
558,151,2026-03-31,541,707.92,10744.17,120,0,52.6,alto,0.92809
559,151,2026-06-30,587,707.92,9057.72,106.62,0,0.86,alto,0.7263
560,152,2025-09-30,776,2925.84,2771.77,7.89,0,42.42,bajo,0.04661
561,152,2025-12-31,788,2925.84,10026.42,28.56,0,8.19,bajo,0.03782
562,152,2026-03-31,775,2925.84,10294.05,29.32,0,16.49,bajo,0.04743
563,152,2026-06-30,768,2925.84,45725.81,120,0,47.65,medio,0.20352
564,153,2025-09-30,673,2784.16,28181.48,84.35,0,42.06,alto,0.32002
565,153,2025-12-31,684,2784.16,41055.37,120,0,37.19,alto,0.35661
566,153,2026-03-31,698,2784.16,26607.8,79.64,0,13.2,alto,0.23726
567,153,2026-06-30,717,2784.16,29618.28,88.65,0,22.41,medio,0.21235
568,154,2025-09-30,736,2531.08,22261.13,73.29,0,0,medio,0.14846
569,154,2025-12-31,727,2531.08,12060.79,39.71,0,0,medio,0.10647
570,154,2026-03-31,738,2531.08,3924.98,12.92,0,70.75,medio,0.08889
571,154,2026-06-30,736,2531.08,11835.85,38.97,0,45.08,medio,0.09188
572,155,2025-09-30,739,3583.83,62352.22,120,0,33.34,alto,0.23743
573,155,2025-12-31,782,3583.83,12573.03,29.24,0,18.76,bajo,0.042
574,155,2026-03-31,725,3583.83,257.0,0.6,0,44.29,medio,0.10998
575,155,2026-06-30,736,3583.83,24902.55,57.9,0,25.26,medio,0.11769
576,156,2025-09-30,585,1017.73,14643.97,119.91,2,36.67,alto,0.81153
577,156,2025-12-31,631,1017.73,10746.35,87.99,2,50.03,alto,0.54167
578,156,2026-03-31,572,1017.73,5990.57,49.05,2,23.98,alto,0.72427
579,156,2026-06-30,564,1017.73,13802.59,113.02,2,81.69,alto,0.88373
580,157,2025-09-30,748,2410.6,7644.24,26.43,0,18.75,bajo,0.07522
581,157,2025-12-31,753,2410.6,38851.81,120,0,93.51,medio,0.21914
582,157,2026-03-31,739,2410.6,23455.58,81.08,0,25.69,medio,0.1596
583,157,2026-06-30,769,2410.6,8476.99,29.3,0,49.88,bajo,0.0526
584,158,2025-09-30,735,2074.41,21772.07,87.46,1,53.65,medio,0.20333
585,158,2025-12-31,717,2074.41,22465.15,90.25,1,0,alto,0.24054
586,158,2026-03-31,724,2074.41,14553.19,58.46,1,41.04,medio,0.1637
587,158,2026-06-30,675,2074.41,5946.09,23.89,1,21.95,alto,0.25973
588,159,2025-09-30,581,1713.34,21036.33,102.32,0,40.44,alto,0.74348
589,159,2025-12-31,572,1713.34,23915.42,116.32,0,46.85,alto,0.80881
590,159,2026-03-31,553,1713.34,4684.41,22.78,0,0,alto,0.73815
591,159,2026-06-30,569,1713.34,26786.14,120,0,60.82,alto,0.82819
592,160,2025-09-30,633,2642.37,43652.77,120,0,74.25,alto,0.54695
593,160,2025-12-31,626,2642.37,43906.62,120,0,23.51,alto,0.57778
594,160,2026-03-31,614,2642.37,41095.58,120,0,41.24,alto,0.63183
595,160,2026-06-30,620,2642.37,24036.73,75.81,0,22.08,alto,0.51628
596,161,2025-09-30,656,671.19,5034.42,62.51,0,12.26,alto,0.33731
597,161,2025-12-31,656,671.19,8913.45,110.67,0,15.11,alto,0.43364
598,161,2026-03-31,666,671.19,279.94,3.48,0,54.99,alto,0.26538
599,161,2026-06-30,686,671.19,5264.07,65.36,0,25.3,alto,0.24143
600,162,2025-09-30,639,3994.15,4505.63,9.4,0,24.81,alto,0.37115
601,162,2025-12-31,659,3994.15,32540.27,67.89,0,13.17,alto,0.33671
602,162,2026-03-31,676,3994.15,17773.29,37.08,0,33.33,alto,0.23148
603,162,2026-06-30,681,3994.15,9009.81,18.8,0,25.4,medio,0.2157
604,163,2025-09-30,601,114.71,855.13,62.12,0,27.61,alto,0.57506
605,163,2025-12-31,569,114.71,1630.51,118.45,0,53.73,alto,0.82508
606,163,2026-03-31,565,114.71,1380.21,100.26,0,38.15,alto,0.80438
607,163,2026-06-30,530,114.71,249.81,18.15,0,56.84,alto,0.8107
608,164,2025-09-30,608,2643.26,1852.18,5.84,0,20.79,alto,0.50909
609,164,2025-12-31,648,2643.26,12908.07,40.69,0,18.18,alto,0.33383
610,164,2026-03-31,635,2643.26,166.24,0.52,0,68.81,alto,0.38828
611,164,2026-06-30,632,2643.26,5979.07,18.85,0,24.79,alto,0.40131
612,165,2025-09-30,698,3226.39,12072.57,31.18,0,34.02,medio,0.16798
613,165,2025-12-31,674,3226.39,3318.28,8.57,0,26.17,alto,0.23801
614,165,2026-03-31,650,3226.39,7049.18,18.21,0,54.55,alto,0.32579
615,165,2026-06-30,675,3226.39,25760.46,66.54,0,70.28,alto,0.2778
616,166,2025-09-30,671,2330.89,12060.91,43.12,0,0,alto,0.24804
617,166,2025-12-31,613,2330.89,9931.28,35.51,0,39.35,alto,0.48637
618,166,2026-03-31,640,2330.89,28714.61,102.66,0,76.86,alto,0.48224
619,166,2026-06-30,630,2330.89,17195.33,61.48,0,0,alto,0.44303
620,167,2025-09-30,644,678.02,4352.48,53.49,0,35.87,alto,0.36718
621,167,2025-12-31,664,678.02,9014.09,110.79,0,32.34,alto,0.40411
622,167,2026-03-31,676,678.02,5690.37,69.94,0,57.15,alto,0.28135
623,167,2026-06-30,654,678.02,7647.08,93.99,0,34.16,alto,0.408
624,168,2025-09-30,676,1991.2,1484.68,6.21,0,30.39,alto,0.23148
625,168,2025-12-31,699,1991.2,12763.11,53.41,0,53.66,medio,0.18229
626,168,2026-03-31,669,1991.2,32754.43,120,0,22.01,alto,0.40488
627,168,2026-06-30,689,1991.2,25568.04,107.0,0,56.84,alto,0.31612
628,169,2025-09-30,561,889.44,14475.21,120,0,2.48,alto,0.85908
629,169,2025-12-31,529,889.44,5173.66,48.47,0,23.49,alto,0.82042
630,169,2026-03-31,530,889.44,9317.08,87.29,0,49.95,alto,0.89528
631,169,2026-06-30,510,889.44,575.59,5.39,0,33.52,alto,0.86035
632,170,2025-09-30,769,1995.76,15225.57,63.57,0,32.61,medio,0.08975
633,170,2025-12-31,748,1995.76,4999.29,20.87,0,21.46,bajo,0.07522
634,170,2026-03-31,766,1995.76,22657.41,94.61,0,54.48,medio,0.1546
635,170,2026-06-30,732,1995.76,6358.43,26.55,0,56.41,medio,0.09813
636,171,2025-09-30,783,2415.52,44149.82,120,1,11.76,medio,0.21627
637,171,2025-12-31,772,2415.52,45540.97,120,1,36.85,alto,0.22495
638,171,2026-03-31,750,2415.52,8417.41,29.04,1,68.48,medio,0.09773
639,171,2026-06-30,763,2415.52,40317.42,120,1,32.67,alto,0.23331
640,172,2025-09-30,776,1852.37,7512.6,33.8,0,50.07,bajo,0.04661
641,172,2025-12-31,740,1852.37,156.84,0.71,0,26.69,medio,0.08599
642,172,2026-03-31,729,1852.37,11418.38,51.37,0,36.97,medio,0.1158
643,172,2026-06-30,767,1852.37,14914.6,67.1,0,7.62,medio,0.09864
644,173,2025-09-30,595,242.54,1117.99,38.41,0,47.46,alto,0.56776
645,173,2025-12-31,594,242.54,2511.05,86.28,0,61.35,alto,0.65477
646,173,2026-03-31,567,242.54,1962.44,67.43,0,44.7,alto,0.73092
647,173,2026-06-30,574,242.54,2206.61,75.82,0,72.63,alto,0.71967
648,174,2025-09-30,725,2101.47,17085.49,67.75,0,72.01,medio,0.15549
649,174,2025-12-31,755,2101.47,5268.26,20.89,0,50.39,bajo,0.06683
650,174,2026-03-31,705,2101.47,13046.86,51.74,0,26.3,medio,0.16441
651,174,2026-06-30,758,2101.47,5312.25,21.07,0,11.28,bajo,0.06351
652,175,2025-09-30,770,1566.73,13777.76,73.28,0,30.45,medio,0.10827
653,175,2025-12-31,772,1566.73,422.99,2.25,0,25.22,bajo,0.04995
654,175,2026-03-31,771,1566.73,796.75,4.24,0,58.47,bajo,0.05082
655,175,2026-06-30,768,1566.73,10339.9,55.0,0,46.09,bajo,0.07351
656,176,2025-09-30,762,1961.28,20117.73,85.48,0,33.18,medio,0.14028
657,176,2025-12-31,749,1961.28,33390.71,120,0,34.66,alto,0.22397
658,176,2026-03-31,760,1961.28,21600.16,91.78,0,75.3,medio,0.15494
659,176,2026-06-30,720,1961.28,17981.02,76.4,0,2.84,medio,0.182
660,177,2025-09-30,751,2585.0,15136.44,48.8,0,51.05,bajo,0.07911
661,177,2025-12-31,743,2585.0,2525.51,8.14,0,86.2,medio,0.0818
662,177,2026-03-31,762,2585.0,27799.08,89.62,0,33.77,medio,0.14855
663,177,2026-06-30,704,2585.0,13929.3,44.9,0,27.89,medio,0.15328
664,178,2025-09-30,680,2964.51,47196.59,120,0,31.0,alto,0.36879
665,178,2025-12-31,672,2964.51,10849.71,30.5,0,46.05,alto,0.24466
666,178,2026-03-31,684,2964.51,5897.57,16.58,0,21.77,medio,0.20661
667,178,2026-06-30,686,2964.51,23746.79,66.75,0,64.28,alto,0.24422
668,179,2025-09-30,739,2128.16,21386.58,83.74,0,34.51,medio,0.16492
669,179,2025-12-31,740,2128.16,27499.73,107.68,0,46.08,medio,0.21135
670,179,2026-03-31,727,2128.16,30409.85,119.08,0,49.91,alto,0.25463
671,179,2026-06-30,776,2128.16,16610.7,65.04,0,21.17,medio,0.0867
672,180,2025-09-30,740,2068.11,15538.19,62.61,0,45.96,medio,0.12121
673,180,2025-12-31,778,2068.11,23522.59,94.78,0,20.23,medio,0.14459
674,180,2026-03-31,747,2068.11,33075.57,120,0,7.63,alto,0.2265
675,180,2026-06-30,742,2068.11,21291.34,85.79,0,36.86,medio,0.16476
676,181,2025-09-30,641,1270.51,17107.57,112.21,0,10.34,alto,0.49713
677,181,2025-12-31,630,1270.51,13494.96,88.51,0,69.66,alto,0.49711
678,181,2026-03-31,645,1270.51,4677.9,30.68,0,39.9,alto,0.34607
679,181,2026-06-30,639,1270.51,3080.77,20.21,0,41.86,alto,0.37115
680,182,2025-09-30,826,2797.87,37572.05,111.91,0,62.17,medio,0.15313
681,182,2025-12-31,793,2797.87,24031.28,71.58,0,50.8,medio,0.0878
682,182,2026-03-31,802,2797.87,46102.98,120,0,62.52,medio,0.17957
683,182,2026-06-30,801,2797.87,6544.25,19.49,0,36.09,bajo,0.0301
684,183,2025-09-30,582,782.19,685.11,7.3,0,48.65,alto,0.62459
