id_cuenta,id_cliente,tipo_cuenta,fecha_apertura,saldo_actual,limite_descubierto,estado_cuenta
539,412,corriente,2022-03-02,45706.14,300,activa
540,413,corriente,2020-12-26,15610.85,500,activa
541,413,ahorro,2021-08-15,-11056.73,0,activa
542,414,corriente,2021-10-28,11215.9,300,activa
543,415,corriente,2025-06-22,17901.41,300,activa
544,416,corriente,2024-11-09,22120.93,300,activa
545,417,corriente,2025-11-05,4975.73,1000,activa
546,418,corriente,2019-11-17,21182.31,0,activa
547,418,corriente,2016-03-23,-6497.44,0,activa
548,419,corriente,2023-11-01,821.29,300,cerrada
549,419,corriente,2025-11-15,-2359.86,0,activa
550,420,corriente,2024-03-19,13960.25,0,activa
551,420,ahorro,2021-10-05,-5382.03,0,activa
552,421,corriente,2025-12-05,19997.37,300,activa
553,422,ahorro,2023-09-26,-412.47,0,activa
554,423,corriente,2020-06-08,-1015.88,500,cerrada
555,424,ahorro,2009-05-13,9451.58,0,activa
556,425,corriente,2022-06-17,13514.1,0,activa
557,425,corriente,2019-01-15,-3231.95,300,activa
558,426,corriente,2025-08-23,6291.42,300,activa
559,426,corriente,2025-06-05,-7827.56,1000,activa
560,427,corriente,2014-05-22,1321.12,1000,activa
561,427,corriente,2020-08-11,-7340.44,300,activa
562,428,ahorro,2019-10-31,2182.7,0,activa
563,429,ahorro,2016-02-29,33910.32,0,activa
564,429,corriente,2011-12-04,-6772.16,300,activa
565,430,ahorro,2016-02-14,13981.53,0,cerrada
566,431,corriente,2017-04-14,4126.23,1000,activa
567,431,ahorro,2025-07-07,-1262.43,0,activa
568,432,corriente,2026-01-09,5657.27,0,activa
569,432,corriente,2021-01-04,-6628.95,300,activa
570,433,corriente,2023-09-05,7780.62,1000,activa
571,434,corriente,2026-01-21,5145.58,0,activa
572,435,corriente,2024-11-18,6091.71,300,activa
573,435,corriente,2024-05-27,-6803.82,300,activa
574,436,corriente,2025-11-05,-2669.29,500,activa
575,437,corriente,2026-06-12,468.87,500,activa
576,438,corriente,2025-08-23,14896.83,500,activa
577,438,corriente,2024-06-28,-6979.73,1000,activa
578,439,corriente,2026-06-08,-416.08,300,activa
579,440,corriente,2021-10-18,-2836.78,500,activa
580,440,corriente,2026-02-21,-895.38,500,activa
581,440,corriente,2025-04-06,-7314.64,500,activa
582,441,ahorro,2024-06-24,-6611.66,0,activa
583,441,ahorro,2009-09-21,-4514.81,0,activa
584,442,corriente,2013-08-08,63852.55,0,activa
585,443,corriente,2025-09-20,8706.88,1000,activa
586,443,ahorro,2023-04-27,-11754.57,0,activa
587,444,corriente,2020-11-09,11911.55,300,activa
588,445,corriente,2026-05-13,4745.28,1000,cerrada
589,446,ahorro,2016-05-13,10620.78,0,activa
590,447,ahorro,2020-10-16,21491.92,0,activa
591,447,ahorro,2022-12-12,-6992.16,0,activa
592,448,corriente,2024-04-21,-3911.0,1000,activa
593,448,corriente,2023-10-11,-7385.24,0,activa
594,448,corriente,2023-09-15,-5152.52,500,activa
595,449,corriente,2024-07-18,4804.19,500,activa
596,450,corriente,2024-03-09,5244.01,0,activa
597,451,ahorro,2023-11-12,-4252.5,0,activa
598,452,corriente,2024-02-26,7954.34,0,activa
599,452,corriente,2026-04-06,-1646.94,300,activa
600,453,corriente,2025-05-24,14099.32,500,activa
601,454,corriente,2018-09-23,9971.08,300,activa
602,455,corriente,2024-07-09,18734.11,500,activa
603,456,corriente,2025-07-11,15172.09,300,activa
604,457,corriente,2026-01-19,4978.45,0,activa
605,457,corriente,2024-04-03,-7633.0,0,activa
606,458,corriente,2026-03-12,6219.64,1000,activa
607,459,corriente,2021-12-29,22821.19,300,activa
608,460,corriente,2020-09-01,28070.0,1000,activa
609,461,corriente,2022-10-18,9953.14,0,activa
610,462,corriente,2011-06-05,-4320.33,0,activa
611,463,corriente,2022-04-15,10978.23,0,activa
612,463,corriente,2026-05-11,-727.24,1000,activa
613,464,corriente,2024-03-27,24839.37,500,activa
614,465,corriente,2025-11-23,4933.07,0,activa
615,466,corriente,2024-05-20,20758.96,300,activa
616,467,corriente,2025-10-10,9659.66,1000,activa
617,468,corriente,2014-11-06,25740.44,0,activa
618,469,corriente,2021-05-12,-5841.65,500,activa
619,470,corriente,2026-04-30,-645.91,300,activa
620,471,corriente,2026-06-27,3685.95,1000,activa
621,471,corriente,2026-06-26,91.57,300,activa
622,472,corriente,2024-09-24,13506.65,300,activa
623,472,corriente,2024-08-28,-8327.05,0,activa
624,473,corriente,2023-04-15,-5786.68,0,activa
625,474,corriente,2024-07-04,3537.09,300,activa
626,475,corriente,2024-10-04,12641.22,500,activa
627,476,corriente,2019-08-24,13651.67,1000,activa
628,476,corriente,2017-01-02,-6456.27,300,activa
629,477,ahorro,2023-06-22,18157.77,0,activa
630,478,ahorro,2026-01-31,1698.82,0,activa
631,479,corriente,2021-02-12,4521.68,0,activa
632,480,corriente,2026-06-09,-619.97,300,activa
633,481,corriente,2007-12-05,-432.39,1000,activa
634,482,ahorro,2026-06-09,-1958.16,0,activa
635,482,corriente,2026-03-19,-428.26,500,activa
636,483,corriente,2021-06-01,20882.08,300,activa
637,484,corriente,2023-04-10,17590.66,500,activa
638,485,corriente,2021-09-09,7120.28,300,activa
639,486,ahorro,2016-04-27,-3241.15,0,activa
640,487,corriente,2024-01-26,6737.11,500,activa
641,487,corriente,2023-03-31,-11257.0,300,activa
642,488,corriente,2026-06-27,9973.43,500,activa
643,489,corriente,2023-01-19,7458.14,1000,activa
644,490,corriente,2021-10-01,8961.38,300,activa
645,491,corriente,2016-03-03,11271.3,300,activa
646,492,corriente,2026-05-29,1278.76,300,activa
647,493,corriente,2018-05-07,-3709.51,300,activa
648,494,corriente,2026-05-20,3780.21,0,activa
649,494,corriente,2026-06-20,-561.85,300,activa
650,495,corriente,2026-03-24,5525.21,1000,activa
651,496,corriente,2021-11-11,21111.51,0,activa
652,497,ahorro,2017-02-26,126772.14,0,cerrada
653,498,corriente,2025-05-20,13653.29,1000,activa
654,499,corriente,2012-04-20,-5458.15,300,activa
655,500,ahorro,2018-10-12,5613.41,0,activa
656,501,corriente,2016-06-13,37601.61,0,activa
657,501,ahorro,2022-07-23,-4918.35,0,activa
658,502,corriente,2020-07-26,13411.2,300,activa
659,503,ahorro,2022-06-15,11643.83,0,activa
660,504,corriente,2022-04-05,23800.56,0,activa
661,505,corriente,2021-05-25,14980.14,300,activa
662,505,corriente,2015-12-28,-9903.8,300,activa
663,506,ahorro,2026-05-17,472.54,0,activa
664,506,ahorro,2026-06-08,-478.21,0,activa
665,507,corriente,2026-01-27,16116.55,300,activa
666,508,corriente,2015-11-11,25608.23,300,activa
667,509,corriente,2018-09-03,13388.55,300,activa
668,509,ahorro,2017-12-09,-3202.26,0,activa
669,510,ahorro,2026-03-24,1865.35,0,activa
670,511,ahorro,2022-07-14,11660.93,0,activa
671,512,corriente,2019-04-12,20271.42,500,activa
672,513,corriente,2026-03-01,1720.34,1000,activa
673,513,corriente,2020-11-24,-8576.2,300,activa
674,514,corriente,2020-12-31,22756.03,500,activa
675,515,corriente,2026-06-05,5403.02,0,activa
676,516,ahorro,2022-02-28,-6859.67,0,activa
677,517,corriente,2024-01-23,16454.81,0,activa
678,518,corriente,2026-02-09,2108.14,300,bloqueada
679,518,ahorro,2015-03-28,-7709.26,0,activa
680,519,corriente,2026-02-24,5412.77,500,activa
681,519,corriente,2026-03-12,-1730.59,500,activa
682,519,corriente,2026-01-04,-1007.55,0,activa
683,520,corriente,2018-10-27,-8422.68,0,activa
684,520,corriente,2020-08-19,-13457.58,500,activa
685,521,ahorro,2026-01-26,8412.17,0,activa
686,521,corriente,2025-12-13,-2291.05,500,activa
687,521,corriente,2026-01-24,-2601.73,0,activa
688,522,corriente,2014-09-12,8351.94,300,activa
689,523,corriente,2013-05-06,-3696.04,500,activa
690,523,corriente,2020-08-18,-5864.89,0,activa
691,524,ahorro,2021-02-26,25401.98,0,activa
692,525,corriente,2020-10-01,-13902.8,500,activa
693,526,corriente,2015-11-03,1661.62,0,activa
694,527,corriente,2015-09-24,3517.12,0,activa
695,528,corriente,2026-06-28,168.74,0,activa
696,529,corriente,2026-06-19,-949.44,0,activa
697,529,corriente,2026-03-23,-78.35,300,activa
698,530,corriente,2023-08-19,728.2,300,activa
699,531,corriente,2019-02-02,12275.04,300,activa
700,532,corriente,2024-10-30,8329.0,500,activa
701,533,corriente,2024-12-07,-6142.88,1000,activa
702,534,corriente,2026-03-18,13942.31,1000,activa
703,534,ahorro,2026-04-20,-143.65,0,activa
704,534,corriente,2026-04-29,98.16,1000,activa
705,535,corriente,2021-03-06,4109.41,500,activa
706,536,corriente,2026-05-23,2035.37,1000,cerrada
707,537,corriente,2015-02-21,18627.15,500,activa
708,538,ahorro,2026-06-02,2714.06,0,activa
709,538,ahorro,2021-01-24,-10675.95,0,activa
710,538,corriente,2025-05-22,-8304.04,500,activa
711,539,corriente,2026-03-27,5080.59,0,activa
712,540,ahorro,2024-06-29,17191.64,0,activa
713,540,corriente,2013-05-08,-6356.88,500,activa
714,541,corriente,2021-12-30,15126.19,500,activa
715,542,corriente,2026-04-29,1186.54,0,activa
716,543,ahorro,2026-02-08,4251.94,0,activa
717,543,corriente,2026-06-13,-601.55,1000,activa
718,544,ahorro,2026-04-21,-1086.61,0,cerrada
719,545,corriente,2017-10-27,27122.24,0,activa
720,545,corriente,2019-02-25,-1560.36,1000,activa
721,546,corriente,2023-12-21,11949.35,1000,activa
722,547,corriente,2025-09-22,1047.42,300,activa
723,547,corriente,2025-01-23,-10692.28,500,activa
724,548,corriente,2019-04-01,1019.9,0,activa
725,549,corriente,2022-12-11,21771.45,0,activa
726,550,corriente,2014-12-02,7700.3,1000,activa
727,551,corriente,2023-05-23,446.47,0,activa
728,551,corriente,2023-12-15,-5863.19,500,activa
729,552,corriente,2023-06-21,1701.27,1000,activa
730,553,corriente,2023-09-10,9464.75,0,activa
731,553,corriente,2019-12-17,-5698.57,0,activa
732,554,corriente,2025-09-17,1861.94,500,activa
733,554,corriente,2025-11-01,-5825.82,0,cerrada
734,555,corriente,2010-07-01,9375.19,500,activa
735,556,corriente,2024-01-28,10891.01,1000,activa
736,556,corriente,2011-05-21,-6003.93,1000,cerrada
737,557,ahorro,2025-07-06,15150.25,0,activa
738,558,corriente,2024-02-22,30867.37,500,activa
739,558,corriente,2023-07-18,-8212.61,500,activa
740,559,corriente,2024-02-01,9827.66,500,activa
741,560,corriente,2026-06-12,1895.52,300,activa
742,561,corriente,2021-02-02,-11075.98,500,activa
743,562,corriente,2023-10-17,16544.95,0,activa
744,563,corriente,2012-04-14,119545.78,1000,activa
745,564,corriente,2025-01-21,3254.28,300,activa
746,564,corriente,2025-12-28,-3362.02,500,cerrada
747,565,corriente,2015-05-15,-4559.85,0,activa
748,566,ahorro,2024-10-16,14452.67,0,activa
749,566,corriente,2024-11-18,-3385.69,500,activa
750,566,corriente,2025-12-19,-3409.1,500,activa
751,567,corriente,2020-10-12,-4507.98,300,activa
752,567,ahorro,2023-01-19,-7217.64,0,activa
753,568,corriente,2020-05-01,3518.38,1000,activa
754,568,corriente,2023-01-20,-8472.18,300,activa
755,569,corriente,2021-06-26,-2110.11,300,activa
756,570,corriente,2026-06-28,8891.01,500,activa
757,571,corriente,2024-08-23,5683.87,0,activa
758,572,corriente,2025-05-21,19501.3,0,activa
759,573,corriente,2020-07-02,15336.19,500,activa
760,573,corriente,2014-04-13,-7694.83,0,activa
761,574,corriente,2016-10-08,4492.4,0,activa
762,575,corriente,2023-06-14,-6439.88,1000,activa
763,575,corriente,2011-05-05,-13494.64,300,activa
764,576,corriente,2020-02-23,35276.81,500,activa
765,577,corriente,2022-05-19,16817.35,1000,activa
766,577,ahorro,2023-04-07,-7122.45,0,activa
767,578,corriente,2011-06-15,17161.98,300,activa
768,579,corriente,2018-09-27,7367.3,0,activa
769,580,corriente,2025-10-23,-904.31,300,activa
770,581,corriente,2025-04-29,9037.54,1000,activa
771,582,corriente,2021-07-17,24807.27,500,activa
772,583,corriente,2023-01-17,26631.17,300,activa
773,584,corriente,2019-11-07,329.81,500,activa
774,584,corriente,2023-06-08,-12984.87,0,activa
775,585,corriente,2010-12-13,14252.3,1000,activa
776,586,corriente,2019-06-08,7388.6,1000,activa
777,587,corriente,2025-11-03,14560.2,1000,activa
778,587,corriente,2015-10-13,-5103.15,300,activa
779,587,corriente,2014-05-21,-2675.84,1000,activa
780,588,corriente,2026-01-13,-39.95,0,activa
781,589,corriente,2014-01-18,55660.02,300,activa
782,590,ahorro,2024-09-08,-3477.71,0,activa
783,590,corriente,2013-12-02,-5876.57,0,activa
784,591,corriente,2026-04-06,2054.02,500,activa
785,592,corriente,2015-12-09,13145.62,0,activa
786,593,corriente,2023-12-04,17409.92,300,activa
787,594,corriente,2026-05-31,2108.94,0,activa
788,594,corriente,2023-01-03,-4613.77,300,activa
789,595,corriente,2008-08-18,-7088.65,0,activa
790,595,corriente,2019-11-28,-7283.45,0,activa
791,595,corriente,2012-11-09,-11214.16,0,activa
792,596,corriente,2020-02-11,-1424.14,1000,activa
793,596,corriente,2021-01-18,-12573.82,0,activa
794,597,corriente,2022-08-05,38045.41,1000,activa
795,598,corriente,2026-06-15,-2116.23,1000,activa
796,599,corriente,2024-09-25,42065.81,0,activa
797,600,corriente,2020-04-26,18286.3,300,activa
798,601,corriente,2026-06-10,1784.8,500,activa
799,602,corriente,2024-10-24,12277.22,1000,activa
800,603,corriente,2023-09-25,6822.5,0,activa
801,604,corriente,2026-04-14,6081.26,300,activa
802,605,ahorro,2023-01-05,730.52,0,activa
803,606,corriente,2026-05-08,8893.72,1000,activa
804,606,ahorro,2026-05-13,-1225.55,0,activa
805,607,corriente,2026-02-25,7810.55,500,activa
806,608,corriente,2023-04-24,-10163.14,300,activa
807,608,corriente,2017-05-10,-6587.84,500,activa
808,609,corriente,2026-01-17,-3159.9,500,activa
809,610,corriente,2024-10-25,-11960.55,1000,activa
810,611,corriente,2021-01-16,-4475.58,1000,activa
811,611,corriente,2024-09-04,-8101.36,1000,activa
812,612,corriente,2026-02-18,-3722.27,300,activa
813,612,corriente,2022-04-14,-7307.41,1000,activa
814,612,corriente,2018-04-04,-4515.89,1000,activa
815,613,corriente,2023-07-11,10388.8,500,activa
816,614,corriente,2024-09-10,-3450.54,0,cerrada
817,615,corriente,2023-12-07,7477.11,300,activa
818,616,corriente,2025-07-12,29261.78,0,activa
819,617,ahorro,2023-05-28,3432.68,0,activa
820,618,corriente,2022-12-21,3888.35,300,activa
821,619,corriente,2018-04-10,4454.15,0,cerrada
822,620,corriente,2019-07-17,1223.03,0,activa
823,621,ahorro,2026-04-25,-485.7,0,activa
824,621,corriente,2020-05-11,-6794.78,0,activa
825,622,corriente,2025-08-03,23783.84,300,activa
826,622,corriente,2021-07-17,-9284.72,1000,activa
827,622,corriente,2023-01-28,-10107.24,300,activa
828,623,ahorro,2012-10-29,51123.95,0,activa
829,624,corriente,2025-12-07,4423.07,500,activa
830,625,ahorro,2019-05-12,14908.02,0,activa
831,626,corriente,2019-06-05,5776.63,0,activa
832,627,corriente,2018-08-06,1905.9,0,activa
833,628,corriente,2018-12-02,-2898.74,300,activa
834,629,corriente,2024-01-10,7866.37,500,activa
835,630,corriente,2023-09-19,-10582.28,500,activa
836,631,corriente,2024-08-16,43939.39,500,activa
837,631,corriente,2014-09-02,-7325.41,300,activa
838,632,corriente,2009-07-02,16687.57,0,activa
839,633,corriente,2007-04-27,15885.67,300,activa
840,634,corriente,2026-06-23,-223.54,500,activa
841,635,ahorro,2020-09-17,32793.01,0,activa
842,635,ahorro,2020-01-03,-8350.1,0,activa
843,636,ahorro,2023-07-04,4090.04,0,activa
844,637,corriente,2017-02-19,55111.73,300,activa
845,638,corriente,2025-07-31,33149.97,500,activa
846,638,corriente,2026-05-26,1956.47,1000,activa
847,639,corriente,2025-04-06,14211.76,1000,activa
848,640,corriente,2024-06-02,22133.18,500,activa
849,640,corriente,2023-04-23,-5158.81,1000,activa
850,641,corriente,2023-11-02,7519.04,0,activa
851,642,corriente,2023-10-27,14114.81,0,activa
852,643,corriente,2025-04-28,36129.0,500,activa
853,644,corriente,2017-11-04,19485.65,1000,activa
854,644,ahorro,2017-10-03,-6185.7,0,activa
855,645,corriente,2023-08-17,1341.11,500,activa
856,646,ahorro,2025-07-31,14913.59,0,activa
857,647,corriente,2023-03-21,21307.05,500,activa
858,648,corriente,2006-02-10,18347.99,500,activa
859,649,ahorro,2011-02-18,14630.93,0,activa
860,650,corriente,2026-03-02,1824.82,500,activa
861,651,corriente,2022-11-18,10643.38,300,activa
862,651,ahorro,2015-01-18,-7916.28,0,activa
863,652,corriente,2025-01-17,4149.74,300,activa
864,652,corriente,2022-05-23,-7472.46,1000,activa
865,653,corriente,2024-08-31,11982.41,0,activa
866,654,ahorro,2025-02-26,15740.55,0,activa
867,655,corriente,2026-02-23,7331.34,300,activa
868,656,corriente,2012-07-24,7961.46,300,activa
869,657,corriente,2022-02-07,-6111.15,500,activa
870,658,corriente,2019-10-27,2412.81,1000,activa
871,658,ahorro,2018-07-06,-15340.42,0,cerrada
872,659,corriente,2021-01-29,4535.88,300,activa
873,660,corriente,2025-11-18,19708.84,0,activa
874,661,ahorro,2022-11-15,-5481.5,0,activa
875,662,corriente,2025-11-18,4147.99,1000,activa
876,663,corriente,2015-01-05,19064.87,500,activa
877,663,ahorro,2024-05-07,-6948.77,0,activa
878,664,ahorro,2022-06-10,24067.0,0,activa
879,665,corriente,2025-04-22,27001.56,500,activa
880,666,corriente,2025-12-11,6728.97,1000,activa
881,666,ahorro,2025-04-14,-11604.22,0,activa
882,666,corriente,2026-04-08,-1590.76,300,activa
883,667,corriente,2018-12-12,12325.7,0,activa
884,668,ahorro,2026-04-15,-327.88,0,activa
885,669,corriente,2023-11-29,27533.45,300,activa
886,670,corriente,2023-08-14,12884.7,500,activa
887,671,ahorro,2024-02-07,19896.45,0,activa
888,672,corriente,2020-10-29,12904.73,500,activa
889,672,corriente,2020-06-04,-5512.27,500,bloqueada
890,672,corriente,2014-10-31,-6989.07,1000,activa
891,673,corriente,2024-12-22,8514.32,1000,activa
892,674,corriente,2017-12-18,5869.74,500,activa
893,675,corriente,2024-04-28,5053.25,1000,activa
894,676,corriente,2026-05-19,12564.66,1000,activa
895,676,ahorro,2019-01-26,-7808.19,0,activa
896,677,corriente,2016-05-07,7136.61,0,cerrada
897,678,ahorro,2026-04-27,4384.09,0,activa
898,679,corriente,2025-07-17,6966.86,0,activa
899,680,corriente,2020-03-04,-4436.93,1000,activa
900,680,corriente,2021-10-01,-7846.8,500,activa
901,681,ahorro,2018-10-20,10826.07,0,activa
902,682,ahorro,2025-12-14,8656.24,0,cerrada
903,683,ahorro,2026-06-19,-704.18,0,activa
904,684,corriente,2020-10-22,17104.44,300,cerrada
905,685,corriente,2023-03-28,4216.51,300,activa
906,686,corriente,2007-03-10,21331.04,0,activa
907,686,ahorro,2019-11-13,-4651.97,0,activa
908,687,ahorro,2016-04-19,13587.16,0,activa
909,688,corriente,2021-08-17,7605.76,500,activa
910,689,ahorro,2017-10-17,14650.25,0,activa
911,689,corriente,2023-10-09,-8538.24,0,activa
912,690,corriente,2022-09-04,14452.08,1000,activa
913,691,corriente,2013-08-26,13000.78,1000,activa
914,691,corriente,2014-05-17,-7405.61,0,activa
915,692,corriente,2021-09-17,6388.28,300,activa
916,693,corriente,2019-07-18,-6677.05,500,activa
917,694,corriente,2024-04-15,20149.29,300,activa
918,695,ahorro,2023-07-12,8596.55,0,activa
919,696,corriente,2024-09-22,27051.5,300,activa
920,697,corriente,2025-08-27,3227.04,300,activa
921,698,corriente,2021-06-11,13935.14,500,activa
922,699,ahorro,2026-02-25,15787.25,0,activa
923,700,corriente,2026-03-22,12460.17,500,activa
924,701,corriente,2026-06-04,1126.37,300,activa
925,702,corriente,2022-08-23,13290.92,1000,activa
926,702,corriente,2021-12-05,-7502.06,0,activa
927,703,corriente,2014-08-14,-888.55,1000,activa
928,704,corriente,2017-07-13,9575.0,1000,cerrada
929,705,corriente,2021-11-24,2153.63,1000,activa
930,706,corriente,2020-06-01,-2747.42,300,activa
931,707,corriente,2025-09-25,9447.21,500,activa
932,708,corriente,2017-05-14,14858.15,500,activa
933,709,corriente,2011-09-02,8367.2,1000,activa
934,709,ahorro,2024-07-08,-5817.59,0,activa
935,710,corriente,2014-06-26,-5063.52,500,activa
936,711,corriente,2008-07-17,45651.93,0,activa
937,712,ahorro,2025-09-19,4785.79,0,activa
938,712,corriente,2019-05-09,-8265.94,300,activa
939,713,ahorro,2025-04-10,26826.93,0,bloqueada
940,714,corriente,2020-01-23,2578.71,500,activa
941,714,ahorro,2009-03-31,-10772.03,0,activa
942,715,corriente,2026-03-07,3545.52,300,activa
943,716,corriente,2017-09-29,14957.59,500,activa
944,717,corriente,2026-01-26,2689.59,300,activa
945,718,corriente,2017-01-14,12452.86,500,activa
946,718,corriente,2021-03-05,-10654.95,300,cerrada
947,719,corriente,2008-09-24,-6139.45,1000,activa
948,720,corriente,2016-03-14,11906.15,0,activa
949,720,corriente,2019-11-05,-5704.41,300,activa
950,721,corriente,2023-08-31,27529.18,1000,activa
951,722,corriente,2023-10-12,1088.65,300,activa
952,723,corriente,2026-05-10,5285.61,500,activa
953,724,corriente,2016-10-30,16479.76,500,activa
