id_prestamo,id_solicitud,fecha_concesion,importe_concedido,tipo_interes,plazo_meses,cuota_mensual,saldo_pendiente,fecha_vencimiento,estado_prestamo
338,430,2024-01-15,10592.03,10.14,12,931.89,0.09,2025-01-14,pagado
339,431,2023-02-21,29455.61,8.3,48,723.23,5611.05,2027-02-21,mora
340,432,2025-08-04,29202.94,8.25,60,595.6,24707.4,2030-08-04,activo
341,437,2023-10-20,28090.7,9.31,48,703.11,10544.79,2027-10-20,activo
342,439,2026-02-04,44766.13,8.44,36,1411.82,40331.76,2029-02-03,activo
343,441,2026-06-16,27218.55,9.9,12,2391.7,27218.55,2027-06-16,activo
344,442,2025-09-04,16835.3,11.14,36,552.31,13135.84,2028-09-03,activo
345,443,2023-04-10,28436.15,9.23,48,710.76,6815.11,2027-04-10,mora
346,444,2024-05-12,18526.8,10.74,12,1635.2,0,2025-05-12,pagado
347,445,2023-06-13,198676.24,9.53,300,1739.59,191750.22,2048-06-13,mora
348,446,2023-08-19,25941.01,9.55,24,1191.63,0.93,2025-08-18,pagado
349,447,2024-07-14,4014.93,10.74,48,103.26,2303.98,2028-07-14,mora
350,448,2026-06-30,15769.62,10.46,60,338.62,15769.62,2031-06-30,activo
351,450,2023-08-21,18954.94,10.06,84,315.26,13039.24,2030-08-20,mora
352,451,2026-01-04,22090.25,9.06,48,550.35,20143.23,2030-01-04,activo
353,452,2023-06-02,25060.27,10.12,60,533.96,11119.56,2028-06-01,mora
354,453,2023-01-31,44275.67,9.95,60,939.66,16453.89,2028-01-31,mora
355,455,2023-06-22,14719.77,8.5,12,1283.86,0,2024-06-21,pagado
356,456,2026-01-16,14264.02,9.44,84,232.71,13651.97,2033-01-15,activo
357,457,2025-08-05,10997.54,6.6,36,337.55,8157.32,2028-08-04,activo
358,458,2024-06-06,20827.4,8.69,60,429.17,13229.12,2029-06-06,activo
359,459,2024-05-12,26603.38,8.38,36,838.37,8845.37,2027-05-12,mora
360,460,2025-02-17,26080.1,8.8,48,646.58,18380.15,2029-02-17,activo
361,461,2023-07-20,31726.18,9.31,84,515.43,21295.23,2030-07-19,impagado
362,462,2023-02-27,8373.96,9.11,36,266.71,0.35,2026-02-26,pagado
363,463,2026-06-30,2607.94,8.25,36,82.02,2607.94,2029-06-29,activo
364,464,2026-04-29,28003.57,10.57,60,602.9,27287.96,2031-04-29,activo
365,465,2026-01-23,5311.7,9.88,12,466.68,3161.85,2027-01-23,activo
366,466,2024-07-07,3003.71,7.96,48,73.28,1620.58,2028-07-07,activo
367,467,2025-02-03,32448.65,10.64,72,611.73,26531.74,2031-02-03,mora
368,469,2024-08-02,34852.01,8.73,36,1103.95,13644.85,2027-08-02,activo
369,471,2023-04-13,19940.57,9.58,72,365.2,10558.48,2029-04-12,activo
370,472,2025-10-09,22071.39,9.62,12,1936.56,7593.05,2026-10-09,mora
371,473,2023-07-19,18796.35,9.83,84,310.35,12487.57,2030-07-18,activo
372,474,2025-03-13,40030.64,10.25,84,669.81,34807.18,2032-03-12,activo
373,475,2025-03-30,20124.63,10.84,36,657.32,12522.54,2028-03-29,activo
374,476,2025-08-23,3947.73,9.33,24,180.95,2391.49,2027-08-23,activo
375,477,2025-09-27,6679.69,11.2,36,219.31,5382.16,2028-09-26,mora
376,478,2024-05-30,12440.59,10.24,48,316.95,6852.66,2028-05-30,impagado
377,479,2025-08-25,12025.36,10.41,36,390.32,9051.09,2028-08-24,activo
378,480,2023-12-14,13340.85,10.26,12,1174.52,0,2024-12-13,pagado
379,481,2023-03-08,11726.9,10.6,60,252.62,4613.86,2028-03-07,mora
380,483,2025-09-19,21764.58,9.79,24,1002.23,14095.7,2027-09-19,activo
381,485,2024-10-22,12830.72,6.9,12,1109.58,0.36,2025-10-22,pagado
382,486,2026-04-22,37881.68,10.52,36,1231.53,36074.93,2029-04-21,activo
383,487,2025-09-29,293727.35,9.75,180,3111.06,286990.63,2040-09-29,activo
384,488,2024-03-08,9781.92,9.09,48,243.84,4509.64,2028-03-08,activo
385,489,2025-05-02,312349.55,11.31,240,3290.24,307192.17,2045-05-02,mora
386,490,2023-04-21,23659.09,9.31,36,755.78,0,2026-04-20,pagado
387,491,2024-02-03,12071.54,11.61,12,1070.36,0,2025-02-02,pagado
388,492,2025-09-30,121453.85,8.41,180,1189.5,118322.29,2040-09-30,activo
389,494,2023-01-24,23441.37,9.13,48,584.78,3972.09,2027-01-24,mora
390,495,2023-11-25,9206.5,8.39,36,290.17,1420.42,2026-11-24,activo
391,496,2026-05-05,42082.64,10.36,36,1364.95,41081.0,2029-05-04,activo
392,497,2023-02-21,2637.7,8.78,36,83.61,0,2026-02-20,pagado
393,498,2026-04-02,318332.98,7.94,360,2323.5,317897.15,2056-04-02,activo
394,499,2025-01-05,115089.0,9.3,240,1057.59,112091.4,2045-01-05,activo
395,501,2025-01-15,17722.64,11.37,36,583.31,10099.55,2028-01-15,activo
396,502,2026-03-15,41781.55,11.7,60,923.16,40219.04,2031-03-15,activo
397,503,2026-04-20,25219.09,10.06,48,640.36,24357.61,2030-04-20,activo
398,505,2023-07-05,2345.29,11.13,24,109.45,0.01,2025-07-04,pagado
399,506,2023-04-30,27860.52,10.48,24,1291.76,1.13,2025-04-29,activo
400,507,2026-02-21,24396.78,9.94,12,2144.24,16531.11,2027-02-21,activo
401,510,2023-12-10,233521.61,10.41,300,2189.37,227732.26,2048-12-10,mora
402,511,2026-04-27,143090.75,9.38,300,1237.91,142850.98,2051-04-28,activo
403,512,2023-10-31,37987.5,9.86,36,1223.24,4794.66,2026-10-30,mora
404,513,2024-02-02,6262.08,9.13,12,548.02,0,2025-02-01,pagado
405,514,2024-02-27,252250.76,9.04,240,2276.16,240582.75,2044-02-27,activo
406,515,2023-09-10,24061.92,7.67,36,750.4,1484.76,2026-09-09,activo
407,516,2023-10-01,19446.64,7.19,36,602.12,1785.97,2026-09-30,activo
408,517,2023-06-11,16475.69,8.51,36,520.14,1.36,2026-06-10,mora
409,518,2023-02-28,40092.35,9.45,36,1283.39,0,2026-02-27,pagado
410,519,2023-11-08,1610.0,8.74,36,51.0,200.46,2026-11-07,mora
411,520,2024-08-21,191963.59,8.56,360,1484.64,189227.66,2054-08-22,activo
412,521,2023-05-02,285444.3,9.96,360,2495.82,279814.13,2053-05-02,activo
413,525,2023-03-11,10481.57,9.99,36,338.15,0.48,2026-03-10,pagado
414,526,2023-12-03,14394.09,8.87,60,297.86,7751.08,2028-12-02,mora
415,527,2026-06-25,29609.21,9.5,60,621.86,29609.21,2031-06-25,activo
416,529,2025-12-02,25224.96,10.3,48,643.41,22158.63,2029-12-02,activo
417,530,2025-09-11,13726.09,8.42,36,432.77,10611.57,2028-09-10,mora
418,531,2024-09-15,18508.91,8.76,24,843.55,2493.84,2026-09-15,mora
419,532,2023-05-08,197819.73,9.5,240,1843.64,185569.91,2043-05-08,activo
420,535,2024-10-22,21986.47,10.26,60,469.91,15865.6,2029-10-22,activo
421,536,2025-04-28,42008.45,10.86,84,716.23,37016.67,2032-04-27,activo
422,537,2026-06-05,15777.78,9.89,12,1386.31,15777.78,2027-06-05,activo
423,539,2025-01-30,12150.66,10.64,84,205.74,10361.0,2032-01-30,mora
424,541,2023-12-22,189558.09,7.38,180,1743.83,170577.66,2038-12-22,mora
425,542,2026-04-17,22895.51,7.96,12,1991.27,19204.52,2027-04-17,activo
426,544,2023-03-14,30248.77,7.71,84,467.07,17855.0,2030-03-13,mora
427,546,2023-02-01,38969.4,9.13,36,1241.54,1.47,2026-01-31,activo
428,547,2023-10-07,27805.43,8.97,48,691.52,9779.12,2027-10-07,mora
429,548,2026-01-13,3060.86,9.68,48,77.17,2794.2,2030-01-13,activo
430,549,2025-12-19,1861.01,10.97,36,60.9,1591.59,2028-12-18,activo
431,552,2025-08-29,176417.86,9.73,180,1866.59,171893.88,2040-08-29,activo
432,553,2025-01-24,24165.16,9.09,48,602.42,16587.05,2029-01-24,mora
433,554,2023-11-16,8585.34,9.67,60,181.04,4664.07,2028-11-15,mora
434,555,2025-09-21,27776.0,9.11,24,1270.31,17946.27,2027-09-21,activo
435,556,2026-02-28,10322.15,8.11,48,252.51,9583.71,2030-02-28,activo
436,557,2024-10-07,40533.25,7.14,60,805.27,27955.08,2029-10-07,mora
437,558,2026-02-06,265864.2,10.29,360,2390.02,265417.56,2056-02-07,activo
438,559,2025-01-11,31925.12,8.84,60,660.23,24735.37,2030-01-11,impagado
439,560,2024-12-26,22272.69,11.22,36,731.51,12066.78,2027-12-26,mora
440,561,2025-03-09,29502.38,10.31,60,631.34,23480.49,2030-03-09,mora
441,562,2023-06-03,20384.52,8.09,24,922.77,0.09,2025-06-02,pagado
442,563,2023-06-13,16127.76,8.13,24,730.35,0.56,2025-06-12,pagado
443,564,2025-01-04,92266.05,7.78,360,663.08,91103.83,2055-01-05,mora
444,565,2025-05-02,28736.45,10.92,84,490.83,25586.85,2032-05-01,activo
445,566,2025-08-06,24323.29,9.36,60,509.12,21014.83,2030-08-06,mora
446,567,2025-08-12,10733.5,8.36,36,338.13,8015.85,2028-08-11,activo
447,568,2023-07-20,16783.41,9.52,48,421.84,5189.63,2027-07-20,activo
448,569,2023-07-25,25462.09,9.72,36,818.24,811.95,2026-07-24,activo
449,570,2026-03-12,22423.17,9.9,24,1033.66,19856.1,2028-03-11,activo
450,571,2025-01-05,22976.46,10.13,12,2021.42,0,2026-01-05,pagado
451,572,2023-11-27,17846.32,10.64,48,458.13,7200.31,2027-11-27,activo
452,573,2024-03-15,25576.35,9.28,60,534.38,15513.08,2029-03-15,activo
453,574,2024-06-04,312719.71,10.2,360,2790.06,309061.71,2054-06-05,mora
454,575,2025-07-13,14174.57,8.19,12,1234.3,1225.55,2026-07-13,activo
455,576,2023-06-24,23280.33,7.91,24,1051.98,0,2025-06-23,pagado
456,577,2026-06-25,16836.9,9.36,60,352.49,16836.9,2031-06-25,activo
457,578,2026-03-20,88917.1,8.88,240,793.08,88508.81,2046-03-20,activo
458,579,2025-07-28,24876.33,9.44,36,796.18,18004.94,2028-07-27,activo
459,580,2024-02-12,14669.78,8.32,60,299.7,8574.61,2029-02-11,activo
460,581,2023-11-05,33792.56,9.64,72,619.87,21137.12,2029-11-04,mora
461,582,2026-06-30,19903.3,7.64,36,620.44,19903.3,2029-06-29,activo
462,583,2024-01-31,41612.58,11.13,48,1078.17,18700.42,2028-01-31,activo
463,584,2024-02-04,132113.0,12.3,180,1611.25,123481.83,2039-02-04,mora
464,586,2023-04-21,40449.0,9.79,84,667.19,25498.11,2030-04-20,mora
465,588,2025-11-01,3366.52,9.42,36,107.72,2698.03,2028-10-31,activo
466,589,2023-03-27,27754.99,6.96,60,549.1,10824.39,2028-03-26,mora
467,590,2025-12-21,24617.06,9.03,60,511.39,22961.6,2030-12-21,mora
468,591,2026-03-24,12108.1,9.17,60,252.34,11787.25,2031-03-24,impagado
469,592,2025-10-03,6197.19,8.53,24,281.77,3995.87,2027-10-03,activo
470,593,2026-03-17,27224.11,10.02,60,578.74,26518.34,2031-03-17,activo
471,594,2024-11-10,23299.51,9.02,12,2037.83,0,2025-11-10,pagado
472,595,2024-04-03,7412.45,8.59,60,152.42,4464.55,2029-04-03,mora
473,596,2023-10-27,23672.83,9.47,60,496.88,12831.29,2028-10-26,mora
474,597,2025-04-17,19104.36,8.99,48,475.33,14220.06,2029-04-17,activo
475,598,2025-10-22,28619.08,11.48,12,2535.84,9905.01,2026-10-22,activo
476,599,2023-04-03,24133.69,8.82,60,498.92,9672.72,2028-04-02,mora
477,600,2025-05-21,25519.97,8.74,36,808.39,17063.94,2028-05-20,activo
478,603,2026-02-22,7302.71,10.58,24,338.94,6189.88,2028-02-22,activo
479,604,2024-09-06,28863.27,7.8,24,1302.82,2579.34,2026-09-06,activo
480,605,2025-02-24,41541.25,7.75,36,1297.0,24260.05,2028-02-24,mora
481,606,2026-01-13,15876.64,10.43,72,297.62,15064.52,2032-01-13,activo
482,607,2026-02-10,4723.66,9.37,36,151.02,4261.74,2029-02-09,activo
483,608,2025-07-09,8883.7,9.77,84,146.42,8034.69,2032-07-08,activo
484,609,2024-06-10,16581.46,8.44,60,339.7,10507.45,2029-06-10,mora
485,610,2026-06-18,18217.35,8.07,60,369.97,18217.35,2031-06-18,activo
486,611,2023-03-31,20007.1,8.82,36,634.56,0,2026-03-30,pagado
487,612,2025-04-14,21557.28,8.59,12,1881.15,0,2026-04-14,pagado
488,614,2025-12-13,25107.95,10.6,60,540.86,23150.73,2030-12-13,activo
489,615,2023-01-17,11309.26,8.0,48,276.07,1619.64,2027-01-17,mora
490,616,2023-10-25,2865.28,9.8,36,92.19,361.18,2026-10-24,mora
491,617,2024-03-05,6547.63,8.19,48,160.44,2989.5,2028-03-05,mora
492,618,2026-03-05,271560.1,10.68,180,3031.55,269699.64,2041-03-05,activo
493,619,2023-11-28,10267.29,9.72,48,259.04,4097.79,2027-11-28,activo
494,620,2025-06-14,7280.21,9.49,24,334.24,3811.94,2027-06-14,activo
495,621,2025-06-25,42356.24,8.15,72,745.73,36649.47,2031-06-25,mora
496,622,2024-03-06,36216.25,9.69,36,1163.35,8976.84,2027-03-06,activo
497,623,2024-07-02,14742.65,10.5,48,377.46,8139.2,2028-07-02,mora
498,625,2025-04-05,19694.1,10.43,24,912.7,7868.32,2027-04-05,activo
499,626,2025-04-28,39922.38,9.54,48,1003.72,29800.99,2029-04-28,activo
500,627,2025-07-22,4885.51,8.25,12,425.56,422.5,2026-07-22,activo
501,628,2024-06-29,13877.92,8.29,48,340.73,7509.96,2028-06-29,activo
502,629,2024-09-11,10507.57,9.98,60,223.14,7406.72,2029-09-11,activo
503,630,2023-01-09,28765.77,8.38,36,906.46,0.24,2026-01-08,pagado
504,631,2025-07-17,7745.88,10.44,12,682.58,676.59,2026-07-17,activo
505,633,2024-02-18,5544.89,8.38,48,136.35,2537.29,2028-02-18,activo
506,634,2023-02-27,296845.51,10.14,240,2891.31,278710.13,2043-02-27,mora
507,635,2024-12-21,4909.44,7.54,12,426.02,0.01,2025-12-21,pagado
508,636,2025-05-19,273393.43,7.99,360,2004.36,270903.29,2055-05-20,activo
509,637,2024-09-19,9744.97,7.36,24,437.9,1297.74,2026-09-19,activo
510,638,2025-08-16,2951.59,8.68,24,134.42,1783.37,2027-08-16,activo
511,640,2026-02-24,35130.0,9.94,72,649.75,34044.79,2032-02-24,activo
512,642,2025-11-29,16678.26,9.71,36,535.93,13802.37,2028-11-28,activo
513,643,2024-05-04,40211.38,12.1,48,1060.93,20837.49,2028-05-04,activo
514,644,2026-01-03,33001.67,10.13,60,703.37,30841.6,2031-01-03,activo
515,646,2026-03-10,19735.6,8.13,36,619.61,18268.0,2029-03-09,activo
516,647,2025-03-22,23432.8,8.68,84,373.2,20217.59,2032-03-21,activo
517,648,2024-03-18,10340.28,6.71,48,246.22,4865.87,2028-03-18,mora
518,650,2026-06-25,28996.56,8.75,48,718.19,28996.56,2030-06-25,activo
519,651,2026-06-20,250587.42,8.89,180,2524.8,250587.42,2041-06-20,activo
520,652,2025-01-24,198997.09,9.89,180,2125.14,190184.09,2040-01-25,activo
521,653,2023-09-07,10339.15,9.39,12,906.03,0.19,2024-09-06,pagado
522,654,2023-06-12,167161.83,9.31,180,1725.98,148854.06,2038-06-12,mora
523,656,2025-10-29,34408.68,8.65,60,708.45,30631.03,2030-10-29,activo
524,657,2024-10-04,2021.33,9.07,24,92.41,273.06,2026-10-04,activo
525,658,2024-11-27,4758.76,9.98,36,153.52,2423.9,2027-11-27,mora
526,660,2026-05-26,4605.6,10.66,48,118.27,4528.24,2030-05-26,activo
527,662,2023-08-19,26614.81,10.07,48,675.88,8894.37,2027-08-19,mora
528,663,2023-02-17,2385.72,10.57,36,77.62,0.02,2026-02-16,pagado
529,664,2024-07-24,33785.9,7.61,84,520.11,26238.11,2031-07-24,mora
530,665,2025-12-06,19330.96,8.58,12,1686.78,9871.9,2026-12-06,mora
531,666,2025-01-28,7133.14,8.69,36,225.8,3994.81,2028-01-28,mora
532,668,2024-05-04,19923.97,9.37,60,417.14,12416.06,2029-05-04,mora
533,669,2024-11-07,7222.29,11.03,12,638.41,0.11,2025-11-07,pagado
534,670,2024-01-19,22864.16,9.65,48,576.08,10111.68,2028-01-19,activo
535,672,2024-07-08,6337.25,9.66,48,159.71,3472.19,2028-07-08,activo
536,673,2024-10-18,26353.58,8.92,36,837.11,12581.97,2027-10-18,activo
537,674,2025-09-13,26241.78,10.0,84,435.65,24222.69,2032-09-12,activo
538,675,2026-03-10,28150.27,9.88,72,519.84,27278.93,2032-03-09,activo
539,676,2025-07-23,24952.32,9.04,24,1140.42,14071.73,2027-07-23,activo
540,679,2023-07-18,23465.74,9.93,48,594.4,7295.59,2027-07-18,activo
541,680,2023-07-31,14309.42,10.02,60,304.19,6836.81,2028-07-30,mora
542,681,2023-01-24,19251.42,9.65,12,1689.39,0,2024-01-24,pagado
543,682,2024-01-21,29245.52,7.51,60,586.22,16468.37,2029-01-20,mora
544,683,2023-03-12,15207.66,7.92,60,307.75,5749.92,2028-03-11,mora
545,684,2025-05-16,18931.89,8.82,36,600.47,12662.99,2028-05-15,activo
546,685,2025-12-24,4922.39,10.27,24,227.76,3784.49,2027-12-24,activo
547,688,2025-04-16,17639.84,9.75,36,567.1,11383.23,2028-04-15,activo
548,689,2025-08-05,25710.34,7.6,12,2231.72,4421.76,2026-08-05,activo
549,690,2023-01-17,4097.14,6.93,60,80.99,1453.62,2028-01-17,mora
550,692,2024-02-09,18539.73,10.2,12,1631.69,0,2025-02-08,pagado
551,693,2026-01-15,3127.69,9.52,24,143.64,2524.05,2028-01-15,activo
552,695,2025-12-12,16184.5,8.18,60,329.57,14846.4,2030-12-12,activo
553,696,2024-11-15,22095.13,9.07,12,1932.99,0,2025-11-15,pagado
554,697,2025-12-08,19353.07,8.77,24,882.13,14826.93,2027-12-08,activo
555,698,2024-09-27,15307.2,9.95,24,706.0,2083.26,2026-09-27,activo
556,699,2023-10-18,20143.73,9.0,84,324.09,14130.84,2030-10-17,activo
557,700,2024-01-03,14421.02,8.98,48,358.72,6020.49,2028-01-03,activo
558,701,2026-05-08,24201.22,8.39,24,1098.86,23271.57,2028-05-07,activo
559,702,2026-02-07,20683.15,7.71,60,416.5,19537.73,2031-02-07,activo
560,703,2026-04-07,29581.13,11.03,36,968.82,28180.88,2029-04-06,activo
561,705,2026-05-18,18182.02,9.65,36,583.66,17744.57,2029-05-17,activo
562,706,2024-09-10,10803.62,7.51,60,216.52,7472.88,2029-09-10,activo
563,708,2025-12-09,40648.94,6.3,48,960.3,36108.35,2029-12-09,mora
564,709,2025-05-06,9050.42,9.66,60,190.79,7310.11,2030-05-06,activo
565,710,2025-10-14,83763.42,8.04,180,802.31,81788.82,2040-10-14,activo
566,711,2025-11-25,11555.2,7.86,36,361.36,9515.76,2028-11-24,activo
567,713,2023-10-24,23065.79,9.7,12,2024.61,0.28,2024-10-23,pagado
568,714,2026-02-19,7385.04,10.43,60,158.49,7002.89,2031-02-19,activo
569,715,2025-11-28,22258.02,7.44,48,537.6,19408.25,2029-11-28,activo
570,718,2026-04-18,9008.2,8.83,24,410.82,8663.67,2028-04-17,activo
571,719,2023-07-08,15823.19,10.1,48,402.11,4569.64,2027-07-08,activo
572,720,2024-02-28,21362.58,8.72,60,440.52,12539.3,2029-02-27,activo
573,721,2024-08-03,19851.48,7.87,60,401.29,13145.07,2029-08-03,mora
574,722,2023-09-20,8303.77,7.07,12,718.78,0,2024-09-19,pagado
575,723,2023-01-13,16486.4,7.9,24,744.87,0.35,2025-01-12,pagado
576,724,2024-06-25,3608.31,8.02,24,163.23,0,2026-06-25,pagado
577,725,2023-04-24,6270.05,7.15,12,542.98,0,2024-04-23,pagado
578,726,2023-03-21,266447.02,7.72,180,2504.16,231553.32,2038-03-21,activo
579,727,2023-02-28,28216.53,11.3,60,617.79,11717.29,2028-02-28,impagado
580,728,2025-03-04,16533.94,9.37,36,528.61,9753.49,2028-03-03,mora
581,731,2025-09-15,16660.69,9.08,36,530.44,12909.2,2028-09-14,activo
582,732,2026-06-04,13503.57,9.26,48,337.71,13503.57,2030-06-04,activo
583,733,2023-02-14,154054.13,10.69,240,1557.6,145199.64,2043-02-14,impagado
584,734,2026-06-24,72529.0,8.15,300,566.85,72529.0,2051-06-25,activo
585,736,2023-03-15,24350.85,10.37,84,408.91,14914.97,2030-03-14,activo
586,737,2026-06-27,42173.27,9.09,48,1051.29,42173.27,2030-06-27,activo
587,739,2024-05-02,19488.73,8.69,60,401.58,12067.04,2029-05-02,mora
588,742,2025-12-10,36898.33,9.7,60,778.48,33958.16,2030-12-10,activo
589,744,2026-06-13,15888.11,7.81,12,1380.69,15888.11,2027-06-13,activo
590,745,2026-03-29,14317.46,10.42,60,307.16,13764.17,2031-03-29,activo
591,746,2024-10-21,116270.43,10.31,300,1082.48,114456.33,2049-10-22,activo
592,747,2024-08-05,23023.86,8.3,36,724.68,8979.87,2027-08-05,mora
593,748,2023-07-04,16042.18,8.53,24,729.41,0.48,2025-07-03,pagado
594,749,2025-08-17,17761.48,10.36,36,576.12,14275.26,2028-08-16,impagado
595,750,2023-03-18,16098.49,9.07,24,735.95,0.59,2025-03-17,pagado
596,751,2024-09-08,9123.04,9.41,24,418.5,1236.12,2026-09-08,activo
597,752,2025-05-02,29252.99,10.83,48,753.71,21980.1,2029-05-02,activo
598,753,2026-06-20,17047.11,9.7,12,1496.32,17047.11,2027-06-20,activo
599,755,2024-02-11,11510.57,7.06,24,515.68,0,2026-02-10,pagado
600,756,2024-02-12,71240.42,7.72,300,536.48,68850.63,2049-02-12,activo
601,757,2025-11-22,24620.92,8.04,36,771.96,20285.56,2028-11-21,activo
602,758,2024-07-29,13347.68,9.14,60,277.97,8934.09,2029-07-29,activo
603,759,2026-05-12,168811.04,8.25,300,1331.49,168640.13,2051-05-13,activo
604,760,2023-05-19,22726.97,10.13,24,1050.06,1.02,2025-05-18,activo
605,761,2025-10-14,20739.56,9.96,48,525.64,17828.02,2029-10-14,activo
606,763,2026-03-14,28236.57,9.83,60,597.63,27128.57,2031-03-14,activo
607,764,2025-07-11,5881.48,9.42,36,188.18,4410.15,2028-07-10,impagado
608,765,2023-01-25,6317.29,9.53,60,132.77,2332.79,2028-01-25,mora
609,766,2025-07-20,268126.46,9.19,180,2749.26,260172.08,2040-07-20,activo
610,767,2026-05-29,29970.66,9.95,12,2634.17,27585.0,2027-05-29,activo
611,768,2025-05-07,11595.18,8.76,36,367.44,7753.43,2028-05-06,activo
612,769,2025-03-07,27115.92,10.44,24,1256.82,9670.98,2027-03-07,activo
613,770,2026-03-31,29326.44,9.19,24,1342.36,25947.39,2028-03-30,activo
614,771,2026-01-28,125040.8,9.15,360,1019.71,124704.34,2056-01-29,mora
615,776,2024-04-21,12013.36,9.61,12,1053.98,0.09,2025-04-21,pagado
616,779,2024-07-22,163781.28,9.08,240,1481.73,157715.21,2044-07-22,activo
617,780,2025-07-01,37374.03,9.7,36,1200.64,27080.85,2028-06-30,mora
618,781,2024-12-29,12838.32,10.14,60,273.68,9641.28,2029-12-29,mora
619,783,2025-05-04,301369.69,10.1,300,2760.11,298062.4,2050-05-05,mora
620,785,2026-05-22,11353.82,9.4,24,520.78,10921.98,2028-05-21,activo
621,786,2023-10-20,163840.51,9.26,180,1687.1,148560.58,2038-10-20,mora
622,787,2025-05-15,24687.89,9.43,36,790.06,16563.1,2028-05-14,activo
623,788,2026-06-11,4278.16,9.67,12,375.46,4278.16,2027-06-11,activo
624,789,2024-05-02,195581.97,9.6,180,2054.18,181496.24,2039-05-03,activo
625,790,2023-04-06,29281.64,9.18,36,933.67,0,2026-04-05,pagado
626,791,2025-06-29,2407.27,10.72,60,52.0,2022.8,2030-06-29,mora
627,792,2026-05-20,9743.08,10.81,12,860.26,8970.59,2027-05-20,activo
628,793,2026-06-30,253630.52,9.37,360,2107.73,253630.52,2056-06-30,activo
629,797,2023-12-20,15361.92,11.54,48,401.07,6600.33,2027-12-20,mora
630,798,2025-11-12,17323.42,8.42,60,354.79,15899.22,2030-11-12,impagado
631,799,2023-05-24,24954.56,7.39,12,2163.77,0,2024-05-23,pagado
632,800,2025-05-14,277011.94,9.35,180,2867.49,267350.06,2040-05-14,mora
633,801,2024-08-28,8538.52,8.82,24,389.36,770.61,2026-08-28,activo
634,802,2026-02-23,17420.76,11.67,12,1545.16,11836.99,2027-02-23,activo
635,803,2024-05-13,22864.57,8.4,24,1038.27,0.23,2026-05-13,pagado
636,804,2024-05-30,22005.17,8.37,12,1917.97,0,2025-05-30,pagado
637,805,2025-01-17,10600.28,8.56,60,217.78,8040.52,2030-01-17,activo
638,807,2025-06-01,23280.1,10.25,48,593.22,17882.15,2029-06-01,activo
639,808,2023-05-17,10718.8,9.37,84,174.46,6721.49,2030-05-16,mora
640,809,2026-05-25,25932.81,9.34,12,2271.93,23862.72,2027-05-25,activo
641,810,2026-02-24,22102.0,8.45,72,392.35,21145.09,2032-02-24,activo
642,811,2025-09-09,4441.13,9.87,60,94.07,3905.89,2030-09-09,activo
643,812,2024-05-22,219267.49,8.44,180,2151.03,202689.57,2039-05-23,activo
644,813,2025-05-01,12592.69,10.62,60,271.38,10220.13,2030-05-01,mora
645,814,2025-08-27,10999.8,9.42,24,504.66,6665.78,2027-08-27,mora
646,815,2025-11-09,208670.34,11.05,180,2378.63,205380.71,2040-11-09,activo
647,820,2025-09-13,19813.37,9.69,24,911.49,12827.27,2027-09-13,activo
648,822,2024-10-05,18492.44,10.88,36,604.41,8439.47,2027-10-05,mora
649,823,2025-12-12,5260.22,8.91,36,167.05,4477.87,2028-12-11,activo
650,824,2025-11-24,7882.26,9.42,12,690.86,3374.31,2026-11-24,activo
651,825,2025-12-16,16396.75,7.32,72,282.1,15287.47,2031-12-16,activo
652,826,2024-03-30,14948.83,8.4,48,367.79,7157.92,2028-03-30,mora
653,828,2023-07-25,24542.63,8.52,36,774.95,770.62,2026-07-24,mora
654,829,2024-02-26,39469.51,8.6,60,811.7,23136.4,2029-02-25,activo
655,830,2023-07-03,10256.21,9.14,48,255.93,2923.24,2027-07-03,activo
656,831,2026-02-05,18490.04,9.98,48,468.74,17214.38,2030-02-05,activo
657,832,2026-02-26,18019.1,9.4,12,1579.11,12199.32,2027-02-26,activo
