id_cliente,fecha_alta,fecha_nacimiento,genero,estado_civil,nivel_estudios,situacion_laboral,antiguedad_laboral_anios,ingresos_mensuales,num_dependientes,tipo_vivienda,provincia,estado_cliente
240,2005-06-14,1977-10-11,hombre,soltero,bachillerato,estudiante,0,1168.7,0,hipotecada,Málaga,activo
241,2021-05-25,1987-07-02,mujer,viudo,universitario,autonomo,5.3,2405.97,0,propia,Zaragoza,activo
242,2019-07-10,1974-09-17,hombre,divorciado,bachillerato,empleado,2.5,1404.3,0,alquiler,Sevilla,activo
243,2023-01-25,1982-06-01,hombre,viudo,posgrado,estudiante,0,781.16,0,propia,Alicante,activo
244,2023-08-16,1996-12-05,mujer,divorciado,formacion_profesional,autonomo,5.9,4251.22,1,hipotecada,Vizcaya,activo
245,2023-11-17,2004-03-30,hombre,soltero,bachillerato,empleado,4,1586.12,0,propia,Málaga,activo
246,2026-02-07,2005-11-27,hombre,soltero,formacion_profesional,estudiante,0,328.43,0,propia,Barcelona,activo
247,2013-07-24,1969-07-17,mujer,viudo,bachillerato,empleado,16.1,1418.87,0,hipotecada,Valencia,inactivo
248,2015-12-09,1948-05-20,mujer,casado,formacion_profesional,empleado,12.1,3492.14,0,hipotecada,Barcelona,activo
249,2018-10-13,1978-04-25,mujer,divorciado,universitario,empleado,6.5,2029.65,1,alquiler,Madrid,activo
250,2005-02-03,1982-07-20,hombre,soltero,formacion_profesional,empleado,5.5,1289.41,0,alquiler,Vizcaya,activo
251,2016-10-03,1976-08-29,hombre,casado,bachillerato,empleado,5.0,950,3,familiar,Sevilla,activo
252,2018-03-24,1977-06-19,hombre,soltero,universitario,empleado,1.5,2983.96,1,propia,Barcelona,activo
253,2024-11-17,2001-11-29,mujer,divorciado,universitario,empleado,6,2332.87,1,hipotecada,Alicante,activo
254,2016-06-22,1966-05-08,mujer,divorciado,bachillerato,autonomo,9.5,1698.34,1,alquiler,Sevilla,activo
255,2025-12-06,1972-07-13,mujer,casado,formacion_profesional,empleado,15.3,2420.59,0,familiar,Málaga,activo
256,2009-12-16,1990-11-06,hombre,casado,universitario,empleado,3.9,1105.52,0,propia,Zaragoza,activo
257,2026-06-04,1961-11-18,mujer,viudo,universitario,empleado,0,2828.46,0,hipotecada,Barcelona,activo
258,2020-08-13,1963-04-25,mujer,casado,formacion_profesional,autonomo,0.4,2599.52,2,alquiler,Alicante,activo
259,2006-01-12,1975-11-18,mujer,soltero,formacion_profesional,empleado,6.7,3646.51,0,hipotecada,Murcia,inactivo
260,2025-11-09,2006-01-04,hombre,viudo,universitario,autonomo,0,1374.97,0,hipotecada,Barcelona,activo
261,2019-05-23,1997-10-22,hombre,viudo,formacion_profesional,empleado,4.0,1325.32,0,propia,Murcia,activo
262,2005-05-26,1977-07-31,hombre,casado,universitario,empleado,9.2,1933.67,1,alquiler,Zaragoza,activo
263,2023-07-06,1982-12-27,mujer,soltero,secundaria,empleado,0.5,1579.89,0,hipotecada,Madrid,activo
264,2016-12-21,1991-01-08,hombre,casado,formacion_profesional,desempleado,1.1,1214.66,1,hipotecada,Alicante,activo
265,2007-09-17,1968-03-26,mujer,divorciado,secundaria,jubilado,\N,2177.69,0,alquiler,A Coruña,activo
266,2019-10-09,1961-11-08,mujer,viudo,universitario,empleado,14.4,2373.02,0,alquiler,Vizcaya,activo
267,2017-12-23,1977-07-11,hombre,viudo,formacion_profesional,empleado,0,2766.84,1,hipotecada,Sevilla,activo
268,2017-03-24,1989-01-31,mujer,divorciado,universitario,desempleado,3.3,1995.64,2,familiar,Sevilla,activo
269,2009-09-14,1969-03-20,mujer,divorciado,universitario,empleado,0.4,1785.92,1,hipotecada,Vizcaya,inactivo
270,2026-03-22,2007-10-29,mujer,soltero,secundaria,empleado,0,2652.55,0,propia,Madrid,activo
271,2026-04-19,2008-03-20,mujer,soltero,formacion_profesional,autonomo,0,1724.26,1,alquiler,A Coruña,activo
272,2021-08-02,1956-07-20,mujer,soltero,posgrado,empleado,2.4,1322.01,2,alquiler,Zaragoza,activo
273,2006-03-17,1972-09-21,mujer,divorciado,universitario,empleado,9.0,1435.11,2,alquiler,A Coruña,activo
274,2026-06-25,2008-03-22,hombre,soltero,formacion_profesional,autonomo,0,1597.71,3,alquiler,Valencia,activo
275,2018-02-06,1984-04-09,mujer,soltero,universitario,desempleado,1.6,1354.0,3,hipotecada,Málaga,activo
276,2020-10-18,2001-12-29,mujer,viudo,universitario,desempleado,0.9,884.82,0,alquiler,Zaragoza,activo
277,2024-10-24,1975-03-10,mujer,soltero,secundaria,empleado,8.6,1853.36,1,alquiler,Sevilla,bloqueado
278,2018-10-07,1960-08-06,mujer,soltero,formacion_profesional,jubilado,\N,1755.53,2,alquiler,Málaga,activo
279,2025-06-10,1980-06-18,hombre,soltero,posgrado,empleado,1.2,3162.99,0,propia,Vizcaya,activo
280,2005-03-02,1983-10-01,mujer,viudo,universitario,empleado,8.7,1322.54,2,familiar,Valencia,activo
281,2015-04-20,1963-06-19,hombre,viudo,formacion_profesional,autonomo,18.1,1798.79,3,propia,Barcelona,activo
282,2005-02-18,1971-10-01,hombre,divorciado,universitario,autonomo,0,4266.66,0,alquiler,Murcia,activo
283,2021-10-23,1994-12-18,mujer,divorciado,posgrado,desempleado,1.7,1107.48,0,propia,Zaragoza,activo
284,2008-03-04,1980-09-19,mujer,divorciado,bachillerato,empleado,6.8,3473.8,0,familiar,Vizcaya,activo
285,2023-09-22,1977-08-19,mujer,viudo,universitario,empleado,9.5,1025.21,1,propia,Barcelona,activo
286,2015-12-06,1983-09-07,hombre,divorciado,universitario,jubilado,\N,2081.6,0,familiar,Zaragoza,activo
287,2020-06-01,1995-07-29,hombre,divorciado,bachillerato,autonomo,8.5,1266.22,2,propia,Alicante,inactivo
288,2021-06-10,1985-07-18,hombre,soltero,universitario,empleado,11.7,2148.77,2,hipotecada,Valencia,activo
289,2006-09-19,1975-08-15,hombre,soltero,universitario,autonomo,5.5,5238.99,1,alquiler,Vizcaya,activo
290,2026-01-26,2006-12-26,mujer,viudo,formacion_profesional,empleado,1,4277.99,0,propia,Sevilla,activo
291,2020-05-06,1968-08-20,mujer,casado,universitario,empleado,0,2236.92,0,alquiler,Zaragoza,inactivo
292,2006-05-30,1961-03-04,hombre,viudo,posgrado,empleado,9.1,1303.78,1,propia,Zaragoza,activo
293,2023-08-11,1953-08-10,hombre,soltero,formacion_profesional,empleado,14.9,3198.61,1,alquiler,Sevilla,activo
294,2024-12-02,1996-01-06,hombre,divorciado,bachillerato,desempleado,1.7,806.89,2,propia,Zaragoza,activo
295,2021-02-02,1984-08-26,mujer,viudo,bachillerato,desempleado,0,603.22,0,propia,Alicante,activo
296,2018-04-15,1978-09-11,hombre,casado,formacion_profesional,empleado,7.2,2402.11,1,alquiler,A Coruña,activo
297,2022-09-26,2001-07-27,hombre,viudo,bachillerato,jubilado,\N,968.83,0,hipotecada,A Coruña,activo
298,2018-12-24,1972-03-29,mujer,casado,formacion_profesional,autonomo,14.2,1206.46,0,propia,Madrid,activo
299,2020-05-08,1974-10-16,mujer,soltero,secundaria,empleado,16.5,2111.98,0,hipotecada,A Coruña,activo
300,2019-07-25,1983-07-19,mujer,viudo,universitario,empleado,6.9,1455.56,1,alquiler,A Coruña,activo
301,2017-12-03,1972-07-09,hombre,viudo,bachillerato,empleado,0,1393.73,0,propia,Madrid,activo
302,2016-11-19,1990-06-27,mujer,divorciado,bachillerato,autonomo,6.6,3498.13,0,alquiler,A Coruña,activo
303,2017-06-11,1990-07-18,mujer,divorciado,posgrado,autonomo,11.6,1848.88,1,alquiler,Alicante,activo
304,2007-09-03,1985-07-28,hombre,divorciado,universitario,autonomo,0,2283.41,0,hipotecada,Madrid,activo
305,2023-01-16,1964-06-28,hombre,viudo,posgrado,empleado,17.9,2103.17,0,alquiler,Vizcaya,activo
306,2014-05-02,1992-06-01,hombre,soltero,universitario,autonomo,16,2512.1,1,alquiler,Sevilla,activo
307,2019-08-30,1998-12-29,hombre,soltero,universitario,autonomo,2.1,1898.81,1,propia,Barcelona,activo
308,2025-12-19,2004-09-17,mujer,soltero,bachillerato,empleado,3,3339.77,1,alquiler,Barcelona,activo
309,2018-04-27,1999-01-08,mujer,viudo,universitario,desempleado,5.4,658.33,2,hipotecada,Zaragoza,activo
310,2024-02-17,1990-11-09,mujer,casado,universitario,empleado,8.4,2331.83,1,alquiler,Zaragoza,bloqueado
311,2017-01-06,1979-10-10,mujer,viudo,formacion_profesional,empleado,13.2,2934.44,2,propia,A Coruña,activo
312,2009-02-06,1972-02-14,mujer,divorciado,bachillerato,jubilado,\N,1302.36,1,propia,Sevilla,activo
313,2026-02-12,2007-08-19,hombre,divorciado,formacion_profesional,empleado,0,3092.5,1,familiar,A Coruña,activo
314,2022-08-09,1999-02-11,hombre,soltero,formacion_profesional,empleado,0.3,3129.43,0,alquiler,Valencia,activo
315,2007-09-14,1969-11-08,mujer,divorciado,bachillerato,autonomo,12.1,2391.76,1,propia,Málaga,activo
316,2018-10-02,1982-11-02,hombre,casado,posgrado,empleado,0,1538.42,0,hipotecada,Barcelona,activo
317,2023-01-14,1972-02-13,hombre,viudo,bachillerato,empleado,14.7,2048.46,0,familiar,Vizcaya,activo
318,2021-02-28,1954-10-01,hombre,divorciado,formacion_profesional,empleado,8.0,2174.53,0,hipotecada,Murcia,activo
319,2010-11-04,1987-01-11,mujer,casado,universitario,empleado,7.0,3918.47,0,hipotecada,Vizcaya,activo
320,2022-07-03,1981-04-02,hombre,casado,posgrado,empleado,7.8,1742.89,0,hipotecada,Zaragoza,activo
321,2023-12-22,1998-11-28,mujer,viudo,bachillerato,empleado,9,1127.97,0,alquiler,Zaragoza,activo
322,2016-09-07,1976-09-03,mujer,soltero,bachillerato,jubilado,\N,1476.68,0,alquiler,Barcelona,activo
323,2026-01-05,1979-05-30,hombre,divorciado,universitario,estudiante,0,572.81,0,propia,Alicante,activo
324,2010-02-22,1984-01-24,mujer,divorciado,posgrado,empleado,13.5,1509.5,0,alquiler,Vizcaya,activo
325,2017-04-21,1964-02-12,mujer,divorciado,posgrado,empleado,2.2,1303.78,1,alquiler,Sevilla,activo
326,2021-04-24,1998-05-16,hombre,soltero,universitario,empleado,10,2055.8,2,alquiler,Murcia,activo
327,2005-03-16,1982-01-28,hombre,casado,bachillerato,autonomo,10.2,5424.25,0,hipotecada,Alicante,activo
328,2020-06-05,1999-12-20,hombre,divorciado,formacion_profesional,empleado,8,2058.13,2,hipotecada,Valencia,activo
329,2026-05-25,2008-04-22,mujer,soltero,bachillerato,empleado,0,2086.02,0,propia,Málaga,activo
330,2025-04-30,1999-04-28,hombre,casado,secundaria,empleado,2.2,1726.0,1,hipotecada,Barcelona,activo
331,2015-07-19,1982-09-26,hombre,viudo,bachillerato,empleado,6.4,3103.21,3,familiar,Sevilla,activo
332,2021-06-29,1981-11-07,hombre,divorciado,bachillerato,desempleado,0.7,0,0,hipotecada,Vizcaya,activo
333,2018-04-16,1993-08-08,hombre,divorciado,universitario,empleado,6.5,1787.94,1,alquiler,Sevilla,activo
334,2015-08-30,1978-07-13,mujer,soltero,secundaria,autonomo,8.1,1680.59,1,hipotecada,Vizcaya,activo
335,2012-02-08,1982-03-03,mujer,viudo,universitario,jubilado,\N,1499.45,2,propia,Alicante,activo
336,2017-04-24,1988-06-10,mujer,divorciado,universitario,autonomo,10.5,3049.71,1,propia,A Coruña,activo
337,2016-11-30,1968-05-26,mujer,viudo,universitario,empleado,3.7,1836.09,0,hipotecada,A Coruña,activo
338,2012-03-12,1968-02-29,mujer,casado,universitario,autonomo,0,3732.94,0,alquiler,Zaragoza,activo
339,2005-12-25,1970-05-27,hombre,viudo,universitario,desempleado,4.3,1200.34,0,alquiler,A Coruña,activo
340,2006-02-07,1963-02-20,hombre,soltero,formacion_profesional,empleado,10.1,2369.78,1,hipotecada,Alicante,activo
341,2023-10-13,1987-12-25,mujer,soltero,secundaria,autonomo,10.2,4092.61,0,propia,Alicante,inactivo
342,2009-05-02,1982-03-25,mujer,divorciado,universitario,empleado,10.6,1420.95,0,hipotecada,Alicante,activo
343,2008-09-28,1963-05-09,mujer,divorciado,posgrado,desempleado,0.8,342.65,1,alquiler,Zaragoza,activo
344,2014-08-29,1974-08-11,mujer,divorciado,formacion_profesional,desempleado,0.8,465.99,1,alquiler,Alicante,activo
345,2021-04-16,1974-06-30,mujer,casado,secundaria,empleado,8.6,1677.15,2,alquiler,Valencia,activo
346,2026-05-20,2008-04-21,mujer,divorciado,universitario,empleado,0,2359.11,0,propia,A Coruña,activo
347,2020-09-13,1989-05-13,mujer,soltero,posgrado,autonomo,12.8,1624.08,2,propia,A Coruña,activo
348,2021-09-07,1989-06-25,hombre,casado,bachillerato,desempleado,2.6,566.22,0,hipotecada,Alicante,activo
349,2016-04-27,1959-09-10,hombre,soltero,universitario,empleado,5.5,1787.39,0,propia,Alicante,activo
350,2026-05-08,2008-04-25,otro,casado,bachillerato,empleado,0,1588.82,1,propia,Alicante,activo
351,2017-08-14,1998-05-16,hombre,divorciado,bachillerato,autonomo,10,2417.06,0,alquiler,Murcia,activo
352,2016-08-19,1994-03-03,hombre,casado,posgrado,autonomo,3.5,816.92,0,hipotecada,Madrid,activo
353,2025-02-23,1997-01-25,mujer,viudo,universitario,empleado,11,1443.25,0,familiar,Madrid,activo
354,2022-12-28,2004-10-04,hombre,soltero,secundaria,empleado,3,1536.78,1,hipotecada,Zaragoza,activo
355,2013-09-02,1981-08-02,hombre,viudo,universitario,empleado,6.3,1502.54,2,hipotecada,Madrid,activo
356,2015-12-28,1983-01-12,hombre,divorciado,universitario,empleado,13.1,1562.29,0,hipotecada,Alicante,activo
357,2026-03-06,1964-06-15,hombre,viudo,universitario,empleado,1.2,1858.07,2,hipotecada,Sevilla,activo
358,2020-05-22,1998-11-25,hombre,casado,universitario,estudiante,0,876.61,0,hipotecada,Sevilla,activo
359,2025-02-26,1975-07-05,hombre,casado,universitario,empleado,3.7,1681.5,3,hipotecada,Alicante,activo
360,2025-12-07,1971-08-09,otro,divorciado,universitario,autonomo,6.8,1801.93,0,hipotecada,A Coruña,activo
361,2006-10-14,1980-12-29,hombre,viudo,formacion_profesional,autonomo,17.1,2582.85,1,propia,Sevilla,activo
362,2025-10-04,1981-06-23,hombre,viudo,posgrado,empleado,12.1,1765.49,4,alquiler,Zaragoza,activo
363,2014-01-30,1963-11-25,mujer,soltero,universitario,desempleado,0,151.26,2,alquiler,Madrid,activo
364,2023-12-16,2000-02-26,mujer,divorciado,formacion_profesional,empleado,8,1609.43,0,alquiler,A Coruña,activo
365,2020-06-23,1986-06-03,hombre,viudo,formacion_profesional,empleado,13.6,1963.89,3,propia,Murcia,activo
366,2025-02-10,1967-09-02,mujer,soltero,secundaria,autonomo,8.0,1612.07,3,hipotecada,Zaragoza,activo
367,2016-10-01,1962-05-18,mujer,casado,bachillerato,autonomo,6.3,3062.17,0,propia,Madrid,activo
368,2011-11-29,1984-11-28,mujer,divorciado,secundaria,empleado,5.2,3018.34,0,alquiler,Murcia,activo
369,2023-10-31,1987-09-26,mujer,casado,posgrado,empleado,2.2,3052.05,0,propia,Vizcaya,activo
370,2011-04-16,1992-03-16,hombre,soltero,secundaria,empleado,7.8,1409.02,1,alquiler,Valencia,activo
371,2020-01-28,1981-04-09,hombre,soltero,secundaria,empleado,1.2,3120.42,3,alquiler,Zaragoza,activo
372,2010-06-21,1990-12-19,hombre,soltero,secundaria,autonomo,11.4,2616.64,0,hipotecada,Vizcaya,activo
373,2022-03-18,1993-05-17,mujer,divorciado,posgrado,autonomo,6.3,4305.92,2,hipotecada,Murcia,activo
374,2023-12-06,1997-10-07,hombre,soltero,universitario,empleado,0.9,2186.93,3,propia,A Coruña,activo
375,2024-03-09,1996-11-30,hombre,divorciado,formacion_profesional,empleado,8.7,1327.27,1,alquiler,Madrid,activo
376,2020-05-20,1964-05-03,mujer,viudo,posgrado,empleado,16.1,1879.97,0,hipotecada,Valencia,activo
377,2011-04-17,1989-10-27,mujer,divorciado,universitario,empleado,2.5,3820.7,0,hipotecada,Vizcaya,activo
378,2005-06-03,1961-09-29,hombre,viudo,universitario,empleado,10.6,4021.57,3,hipotecada,A Coruña,activo
379,2018-05-16,1991-08-25,hombre,divorciado,bachillerato,empleado,6.0,950,0,alquiler,Barcelona,activo
380,2012-10-18,1993-12-21,mujer,casado,formacion_profesional,desempleado,0.4,1266.94,0,alquiler,Vizcaya,activo
381,2024-10-13,1988-05-11,hombre,soltero,formacion_profesional,jubilado,\N,2163.62,1,hipotecada,Vizcaya,bloqueado
382,2020-05-30,1974-06-08,mujer,divorciado,secundaria,desempleado,2.7,1108.38,2,hipotecada,Sevilla,activo
383,2015-07-13,1993-01-17,hombre,soltero,bachillerato,empleado,4.7,1776.43,0,alquiler,Zaragoza,activo
384,2008-03-05,1981-02-12,mujer,viudo,secundaria,jubilado,\N,1967.43,0,propia,Madrid,activo
385,2023-08-21,2001-05-07,mujer,divorciado,formacion_profesional,empleado,1.5,2075.23,2,propia,Vizcaya,activo
386,2022-10-25,1994-05-21,mujer,casado,posgrado,empleado,4.3,2539.26,2,hipotecada,Zaragoza,activo
387,2009-02-11,1964-12-12,hombre,viudo,universitario,autonomo,12.9,5647.0,0,alquiler,Zaragoza,activo
388,2024-07-10,1993-08-25,hombre,casado,universitario,empleado,1.8,2931.25,1,familiar,Alicante,activo
389,2024-04-20,2004-05-28,hombre,soltero,universitario,empleado,4,2747.93,0,hipotecada,Murcia,activo
390,2018-04-14,1986-05-03,mujer,viudo,formacion_profesional,empleado,3.0,1939.25,0,hipotecada,Madrid,activo
391,2009-11-18,1979-05-16,hombre,casado,formacion_profesional,desempleado,0,1588.62,1,alquiler,A Coruña,activo
392,2016-08-18,1991-07-18,mujer,divorciado,posgrado,empleado,5.4,4003.91,3,alquiler,A Coruña,activo
393,2024-02-14,1969-04-26,mujer,divorciado,secundaria,empleado,6.6,1821.16,0,alquiler,Madrid,activo
394,2019-01-09,1980-12-11,hombre,casado,universitario,empleado,14.7,1944.3,1,hipotecada,Zaragoza,activo
395,2007-10-26,1978-07-23,hombre,viudo,posgrado,empleado,4.6,2914.11,0,familiar,A Coruña,bloqueado
396,2016-06-05,1965-11-10,hombre,viudo,universitario,empleado,4.0,3088.16,0,propia,Vizcaya,activo
397,2013-03-26,1986-09-09,mujer,soltero,bachillerato,empleado,18.3,1228.06,0,hipotecada,Málaga,activo
398,2008-08-11,1988-08-22,mujer,divorciado,universitario,empleado,7.4,2834.22,1,familiar,Vizcaya,activo
399,2025-04-28,1980-10-11,hombre,soltero,universitario,empleado,1.5,2862.57,3,hipotecada,Málaga,activo
400,2019-02-12,1986-05-30,mujer,divorciado,bachillerato,empleado,0.6,2464.75,0,hipotecada,Málaga,activo
401,2018-07-18,1982-05-04,hombre,casado,formacion_profesional,empleado,6.3,2360.64,0,hipotecada,Madrid,activo
402,2018-08-21,1987-04-18,otro,viudo,bachillerato,jubilado,\N,1925.24,0,alquiler,Valencia,activo
403,2006-03-22,1978-01-05,hombre,casado,formacion_profesional,autonomo,17.5,3546.43,0,hipotecada,Murcia,activo
404,2005-04-08,1984-11-20,mujer,soltero,posgrado,empleado,13.1,3010.41,0,hipotecada,Alicante,activo
405,2020-11-10,1999-02-12,mujer,casado,universitario,empleado,2.4,2866.57,1,alquiler,Sevilla,activo
406,2023-12-27,2004-03-30,hombre,viudo,formacion_profesional,empleado,4,4296.3,0,hipotecada,Málaga,activo
407,2006-04-11,1982-05-14,mujer,soltero,universitario,jubilado,\N,1852.58,1,propia,A Coruña,activo
408,2017-09-12,1968-08-03,mujer,soltero,universitario,desempleado,1.9,1329.22,0,familiar,Málaga,activo
409,2020-07-11,1976-11-24,mujer,viudo,formacion_profesional,estudiante,0,688.55,0,familiar,Málaga,activo
410,2018-02-07,1996-02-16,mujer,casado,universitario,empleado,4.6,2039.88,1,propia,Murcia,activo
411,2009-06-09,1989-02-18,hombre,viudo,universitario,empleado,8.4,2190.52,0,alquiler,Murcia,activo
412,2014-10-13,1982-10-30,mujer,soltero,universitario,empleado,10.2,4852.11,0,familiar,Zaragoza,activo
413,2020-04-17,1979-01-12,hombre,casado,bachillerato,empleado,9.8,2558.78,2,propia,Alicante,activo
414,2015-11-03,1993-07-27,hombre,soltero,bachillerato,empleado,4.8,2030.44,2,hipotecada,A Coruña,activo
415,2021-08-19,1998-02-28,hombre,divorciado,secundaria,empleado,0,3757.02,2,hipotecada,Madrid,inactivo
416,2007-08-27,1982-12-06,hombre,soltero,secundaria,empleado,16.4,2714.95,1,propia,Madrid,activo
417,2025-09-09,1993-11-01,hombre,casado,universitario,empleado,7.8,2558.41,0,propia,Barcelona,activo
418,2016-02-25,1980-05-03,hombre,soltero,posgrado,empleado,8.3,2384.32,2,alquiler,Valencia,activo
419,2023-10-06,1971-01-18,hombre,viudo,bachillerato,jubilado,\N,1784.97,0,alquiler,Valencia,activo
420,2010-06-19,1978-11-19,mujer,soltero,posgrado,jubilado,\N,1972.02,2,propia,Madrid,activo
421,2025-10-09,1982-03-31,hombre,divorciado,universitario,empleado,0,5276.61,2,alquiler,Valencia,activo
422,2020-07-07,1970-08-23,hombre,casado,bachillerato,empleado,13.7,1449.67,2,familiar,Barcelona,activo
423,2015-09-25,1989-08-18,hombre,soltero,bachillerato,estudiante,0,1065.15,0,hipotecada,Murcia,activo
424,2008-12-15,1984-10-19,hombre,soltero,posgrado,empleado,6.9,1966.88,2,propia,Madrid,activo
425,2016-07-20,1963-10-26,hombre,soltero,bachillerato,empleado,9.4,2406.37,0,alquiler,Sevilla,activo
426,2024-12-29,1963-12-21,hombre,casado,formacion_profesional,empleado,9.2,2120.77,3,propia,Zaragoza,activo
427,2010-08-22,1988-02-13,hombre,casado,universitario,empleado,1.9,1873.03,2,hipotecada,A Coruña,activo
428,2017-12-19,1980-04-04,otro,viudo,universitario,jubilado,\N,1880.34,2,propia,Alicante,activo
429,2011-09-12,1988-02-25,otro,soltero,posgrado,empleado,4.6,3551.4,1,hipotecada,Vizcaya,activo
430,2015-12-26,1988-06-13,hombre,viudo,posgrado,empleado,9.4,2057.62,0,propia,Málaga,activo
431,2017-03-08,1997-02-28,hombre,casado,posgrado,empleado,0.7,2509.1,1,alquiler,Zaragoza,inactivo
432,2015-06-01,1978-08-15,mujer,casado,universitario,autonomo,3.1,1900.3,2,propia,Zaragoza,activo
433,2016-07-18,1986-06-02,mujer,divorciado,formacion_profesional,jubilado,\N,1273.0,0,hipotecada,Barcelona,activo
434,2025-12-25,2007-09-17,mujer,casado,formacion_profesional,empleado,0,1741.44,2,familiar,Vizcaya,activo
435,2024-04-09,2001-07-17,mujer,divorciado,formacion_profesional,empleado,0.9,1424.39,0,alquiler,Barcelona,activo
436,2025-01-02,1982-03-26,hombre,casado,bachillerato,estudiante,0,947.27,0,hipotecada,Murcia,inactivo
437,2024-08-16,1976-04-14,hombre,casado,secundaria,empleado,12.2,1853.62,0,hipotecada,Sevilla,activo
